contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
XOM260220C00125000,125.0,-13932.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,1656.0,15588.0,41029740.0,8.210253197299823e-05,10M-50M,2026-02-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,29.45,25.1,26.8,13.0,0.8261736132812498,True,XOM,30.9,-0.04692556634304205,-0.02796342834274011,499737815802.0,-4.692556634304204,-13932.0
AAPL260515C00285000,285.0,-59825.0,多头平仓 Call，减仓，看涨减弱,-4.954625733751135,CALL,31408.0,91233.0,35895000.0,9.468163211044951e-06,10M-50M,2026-05-15,261.8500061035156,275.5,275.6000061035156,275.7200012207031,260.17999267578125,6.0,6.1,6.2,1633.0,0.2732921792602538,False,AAPL,10.7,-0.43925233644859807,-0.04954625733751134,3791126029400.0,-43.92523364485981,-59825.0
XOM260220C00120000,120.0,-9803.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,301.0,10104.0,33506653.999999996,6.704846609662134e-05,10M-50M,2026-02-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,34.18,30.3,32.8,896.0,0.8535170898437501,True,XOM,36.35,-0.05969738651994502,-0.02796342834274011,499737815802.0,-5.969738651994502,-9803.0
XOM260320C00125000,125.0,-12338.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,928.0,13266.0,32757390.000000004,6.554915190364288e-05,10M-50M,2026-03-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,26.55,25.45,27.45,30.0,0.497075341796875,True,XOM,30.95,-0.14216478190630044,-0.02796342834274011,499737815802.0,-14.216478190630044,-12338.0
META260220P00750000,750.0,-3130.0,空头平仓 Put，回补，看跌信号减弱,-2.3217072720363987,PUT,1552.0,4682.0,32652159.999999996,1.7475952012436756e-05,10M-50M,2026-02-20,653.1649780273438,668.6900024414062,669.0999755859375,676.0,645.280029296875,104.32,97.1,99.15,3.0,0.5502974658203126,True,META,84.06,0.24101832024744219,-0.023217072720363986,1868405222031.0,24.10183202474422,-3130.0
XOM260320C00130000,130.0,-13065.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,790.0,13855.0,30376125.0,6.078412327322304e-05,10M-50M,2026-03-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,23.25,21.2,23.6,24.0,0.5278367529296876,True,XOM,25.89,-0.10196987253765935,-0.02796342834274011,499737815802.0,-10.196987253765935,-13065.0
XOM260220C00130000,130.0,-11226.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,249.0,11475.0,25056432.0,5.013915538848786e-05,10M-50M,2026-02-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,22.32,20.5,22.15,31.0,0.7836935693359376,True,XOM,26.2,-0.14809160305343508,-0.02796342834274011,499737815802.0,-14.809160305343507,-11226.0
XOM260320C00120000,120.0,-7595.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,4933.0,12528.0,24911599.999999996,4.984933941815235e-05,10M-50M,2026-03-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,32.8,30.45,32.65,862.0,0.6003457934570313,True,XOM,35.8,-0.08379888268156425,-0.02796342834274011,499737815802.0,-8.379888268156426,-7595.0
AMZN260220P00235000,235.0,-6965.0,空头平仓 Put，回补，看跌信号减弱,-2.3924752154441253,PUT,2537.0,9502.0,24342675.000000004,1.0385390990744513e-05,10M-50M,2026-02-20,199.3096923828125,204.19500732421875,203.6199951171875,203.8800048828125,197.55999755859372,34.95,34.6,35.8,63.0,0.500005,True,AMZN,31.16,0.12163029525032101,-0.023924752154441252,2343934380679.0,12.163029525032101,-6965.0
AVGO260306P00340000,340.0,9980.0,多头买 Put，看跌,-2.6032803991609357,PUT,10322.0,342.0,24081740.0,1.524379989639429e-05,10M-50M,2026-03-06,333.8370056152344,342.760009765625,344.5,346.2880859375,332.2900085449219,24.13,23.45,25.55,261.0,0.6296423754882813,True,AVGO,20.0,0.20649999999999996,-0.026032803991609357,1579772770810.0,20.649999999999995,9980.0
MU260227P00420000,420.0,7082.0,空头卖 Put，看涨/看不跌,3.2192795177101234,PUT,7324.0,242.0,15686629.999999998,8.912614648571764e-05,10M-50M,2026-02-27,423.5499877929688,410.3399963378906,422.885009765625,438.7699890136719,411.164794921875,22.15,23.05,24.2,288.0,0.7199429861450196,False,MU,27.7,-0.20036101083032495,0.03219279517710123,176004804634.0,-20.036101083032495,7082.0
AVGO260618C00400000,400.0,7421.0,空头卖 Call，看跌/看不涨,-2.6032803991609357,CALL,11705.0,4284.0,15361469.999999998,9.723847811431565e-06,10M-50M,2026-06-18,333.8370056152344,342.760009765625,344.5,346.2880859375,332.2900085449219,20.7,20.9,21.4,126.0,0.5487716021728517,False,AVGO,24.03,-0.1385767790262173,-0.026032803991609357,1579772770810.0,-13.85767790262173,7421.0
XOM260220C00115000,115.0,-3595.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,66.0,3661.0,13247575.0,2.6509050508294517e-05,10M-50M,2026-02-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,36.85,35.2,37.65,21.0,0.8984385156249999,True,XOM,40.8,-0.09681372549019598,-0.02796342834274011,499737815802.0,-9.6813725490196,-3595.0
XOM260320C00115000,115.0,-3309.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,769.0,4078.0,13236000.0,2.6485888362797436e-05,10M-50M,2026-03-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,40.0,35.2,38.1,9.0,0.5112353564453125,True,XOM,40.15,-0.003735990037359865,-0.02796342834274011,499737815802.0,-0.3735990037359865,-3309.0
BE260618C00165000,165.0,3637.0,空头卖 Call，看跌/看不涨,-9.26496930448098,CALL,22074.0,18437.0,12802240.0,0.000778027616332798,10M-50M,2026-06-18,141.22000122070312,155.63999938964844,159.60000610351562,160.0,136.60000610351562,35.2,34.9,36.45,1448.0,1.32928802154541,False,BE,42.57,-0.17312661498708004,-0.0926496930448098,16454737250.0,-17.312661498708003,3637.0
XOM260320C00110000,110.0,-2636.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,97.0,2733.0,11637940.0,2.3288091539206314e-05,10M-50M,2026-03-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,44.15,40.3,42.7,14.0,0.5336960693359375,True,XOM,45.87,-0.03749727490734683,-0.02796342834274011,499737815802.0,-3.7497274907346827,-2636.0
XOM260220C00140000,140.0,-8676.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,676.0,9352.0,11278800.0,2.256943469827136e-05,10M-50M,2026-02-20,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,13.0,10.7,12.1,26.0,0.4777884252929688,True,XOM,15.65,-0.16932907348242812,-0.02796342834274011,499737815802.0,-16.93290734824281,-8676.0
XOM260417C00115000,115.0,-2781.0,多头平仓 Call，减仓，看涨减弱,-2.796342834274011,CALL,512.0,3293.0,11029446.0,2.2070465054359528e-05,10M-50M,2026-04-17,151.2100067138672,155.55999755859375,153.88999938964844,155.25,150.19000244140625,39.66,36.15,38.65,4.0,0.603763728027344,True,XOM,41.4,-0.04202898550724642,-0.02796342834274011,499737815802.0,-4.202898550724642,-2781.0
AMZN260220P00230000,230.0,-3604.0,空头平仓 Put，回补，看跌信号减弱,-2.3924752154441253,PUT,8148.0,11752.0,11028240.0,4.705012260968371e-06,10M-50M,2026-02-20,199.3096923828125,204.19500732421875,203.6199951171875,203.8800048828125,197.55999755859372,30.6,29.75,30.7,324.0,0.335944140625,True,AMZN,26.04,0.175115207373272,-0.023924752154441252,2343934380679.0,17.5115207373272,-3604.0
MU260213C00390000,390.0,3031.0,多头买 Call，看涨,3.2192795177101234,CALL,6605.0,3574.0,10441795.000000002,5.932676111719562e-05,10M-50M,2026-02-13,423.5499877929688,410.3399963378906,422.885009765625,438.7699890136719,411.164794921875,34.45,32.3,34.5,866.0,0.8217791259765624,True,MU,25.87,0.3316582914572865,0.03219279517710123,176004804634.0,33.16582914572865,3031.0
AMZN260320P00250000,250.0,-1987.0,空头平仓 Put，回补，看跌信号减弱,-2.3924752154441253,PUT,6275.0,8262.0,10050246.0,4.287767645222477e-06,10M-50M,2026-03-20,199.3096923828125,204.19500732421875,203.6199951171875,203.8800048828125,197.55999755859372,50.58,49.45,50.75,129.0,0.2773509765624999,True,AMZN,45.2,0.11902654867256626,-0.023924752154441252,2343934380679.0,11.902654867256626,-1987.0
AMZN260220P00240000,240.0,-2334.0,空头平仓 Put，回补，看跌信号减弱,-2.3924752154441253,PUT,1943.0,4277.0,9480707.999999998,4.0447838805340574e-06,5M-10M,2026-02-20,199.3096923828125,204.19500732421875,203.6199951171875,203.8800048828125,197.55999755859372,40.62,39.6,40.65,465.0,1.0000000000000004e-05,True,AMZN,36.22,0.12147984538928765,-0.023924752154441252,2343934380679.0,12.147984538928764,-2334.0
MU260220C00425000,425.0,5307.0,多头买 Call，看涨,3.2192795177101234,CALL,7016.0,1709.0,8995365.0,5.110863319160951e-05,5M-10M,2026-02-20,423.5499877929688,410.3399963378906,422.885009765625,438.7699890136719,411.164794921875,16.95,16.5,16.95,3430.0,0.6574130938720704,False,MU,12.96,0.30787037037037024,0.03219279517710123,176004804634.0,30.787037037037024,5307.0
IBM260220P00310000,310.0,-1553.0,空头平仓 Put，回补，看跌信号减弱,-4.222594108171681,PUT,1559.0,3112.0,8084918.000000001,3.052752909256565e-05,5M-10M,2026-02-20,261.1849975585937,272.70001220703125,270.29998779296875,271.29998779296875,257.2200012207031,52.06,47.75,50.0,12.0,0.7585473364257813,True,IBM,34.55,0.5068017366136036,-0.04222594108171681,264840235693.0,50.680173661360364,-1553.0
SHOP260417P00100000,100.0,11825.0,多头买 Put，看跌,-7.2782406337147,PUT,12176.0,351.0,7922750.0,4.347512642993218e-05,5M-10M,2026-04-17,110.06999969482422,118.70999908447266,120.62000274658205,121.0,104.91999816894533,6.7,6.65,7.1,228.0,0.6359899682617188,False,SHOP,4.87,0.3757700205338809,-0.072782406337147,182236387806.0,37.57700205338809,11825.0
IBM260213P00265000,265.0,11913.0,多头买 Put，看跌,-4.222594108171681,PUT,12042.0,129.0,7862580.0,2.9688011640022175e-05,5M-10M,2026-02-13,261.1849975585937,272.70001220703125,270.29998779296875,271.29998779296875,257.2200012207031,6.6,4.15,6.3,10056.0,0.5251512329101562,True,IBM,1.31,4.038167938931297,-0.04222594108171681,264840235693.0,403.81679389312967,11913.0
