contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
NVDA260320C00190000,190.0,49387.0,多头买 Call，看涨,3.141684285200545,CALL,146242.0,96855.0,62474555.00000001,1.4428247048452699e-05,>50M,2026-03-20,191.2350006103516,185.41000366210935,184.1000061035156,193.66000366210935,184.0,12.65,12.65,12.7,7589.0,0.479924634399414,True,NVDA,10.95,0.15525114155251152,0.03141684285200545,4330017000000.0,15.525114155251153,49387.0
META260515C00720000,720.0,10043.0,多头买 Call，看涨,3.0268346694365906,CALL,11604.0,1561.0,35753080.0,1.913561339821967e-05,10M-50M,2026-05-15,681.4813232421875,661.4600219726562,663.2550048828125,683.3098754882812,658.780029296875,35.6,35.1,35.3,186.0,0.3655306367492676,False,META,27.52,0.2936046511627908,0.030268346694365907,1868405222031.0,29.360465116279077,10043.0
NVDA260220C00185000,185.0,26017.0,多头买 Call，看涨,3.141684285200545,CALL,75751.0,49734.0,24039708.0,5.551873814814122e-06,10M-50M,2026-02-20,191.2350006103516,185.41000366210935,184.1000061035156,193.66000366210935,184.0,9.24,9.2,9.3,5522.0,0.4145566357421875,True,NVDA,6.67,0.3853073463268366,0.03141684285200545,4330017000000.0,38.53073463268366,26017.0
META260515C00770000,770.0,10087.0,多头买 Call，看涨,3.0268346694365906,CALL,11383.0,1296.0,20385827.0,1.0910816754108689e-05,10M-50M,2026-05-15,681.4813232421875,661.4600219726562,663.2550048828125,683.3098754882812,658.780029296875,20.21,19.75,20.0,93.0,0.3571231280517578,False,META,14.9,0.3563758389261745,0.030268346694365907,1868405222031.0,35.63758389261745,10087.0
TSM260320C00360000,360.0,10756.0,多头买 Call，看涨,2.588504692935957,CALL,14989.0,4233.0,19769528.0,1.394386105332048e-05,10M-50M,2026-03-20,357.8800048828125,348.8500061035156,348.760009765625,359.5899963378906,347.8399963378906,18.38,18.1,18.65,2057.0,0.4156857748413085,False,TSM,14.43,0.2737352737352737,0.02588504692935957,1417794391697.0,27.373527373527367,10756.0
MU260213P00395000,395.0,9736.0,多头买 Put，看跌,-2.187795412149288,PUT,10440.0,704.0,18060280.0,0.00010261242605027828,10M-50M,2026-02-13,386.0549926757813,394.6900024414063,380.6099853515625,391.8099060058594,370.6900024414063,18.55,18.05,18.75,534.0,0.740114903564453,True,MU,15.43,0.202203499675956,-0.02187795412149288,176004804634.0,20.2203499675956,9736.0
NVDA260213C00180000,180.0,14735.0,多头买 Call，看涨,3.141684285200545,CALL,47480.0,32745.0,17239950.0,3.9814970703348275e-06,10M-50M,2026-02-13,191.2350006103516,185.41000366210935,184.1000061035156,193.66000366210935,184.0,11.7,11.8,11.9,8413.0,0.4570366796875,True,NVDA,8.4,0.39285714285714274,0.03141684285200545,4330017000000.0,39.28571428571427,14735.0
BE260618C00165000,165.0,4203.0,多头买 Call，看涨,7.281619653745995,CALL,9422.0,5219.0,16748955.000000002,0.001017880428324676,10M-50M,2026-06-18,153.52000427246094,143.10000610351562,145.0,156.99989318847656,141.3800048828125,39.85,38.55,39.85,3288.0,1.2044107162475584,False,BE,31.85,0.25117739403453687,0.07281619653745995,16454737250.0,25.117739403453687,4203.0
SNOW270319P00180000,180.0,3413.0,空头卖 Put，看涨/看不跌,3.7641820770507732,PUT,3433.0,20.0,14621292.000000002,0.00019211233841915664,10M-50M,2027-03-19,174.77000427246094,168.42999267578125,168.41000366210938,176.1699981689453,166.27499389648438,42.84,38.55,42.85,3424.0,0.5180407083129883,True,SNOW,42.84,0.0,0.03764182077050773,76108032000.0,0.0,3413.0
CRWV260821C00080000,80.0,3909.0,多头买 Call，看涨,8.659596336736989,CALL,4079.0,170.0,14072400.0,0.00023934769264432405,10M-50M,2026-08-21,97.7393035888672,89.94999694824219,90.06999969482422,97.94000244140624,88.69999694824219,36.0,33.7,35.7,28.0,0.9824830853271485,True,CRWV,29.1,0.2371134020618556,0.0865959633673699,58794801172.0,23.71134020618556,3909.0
AVGO260320C00330000,330.0,3099.0,多头买 Call，看涨,4.712856932541645,CALL,10133.0,7034.0,11249370.0,7.120878526240257e-06,10M-50M,2026-03-20,348.1650085449219,332.4949951171875,330.7699890136719,352.3399963378906,330.6499938964844,36.3,36.0,37.0,971.0,0.5912516461181643,True,AVGO,28.5,0.2736842105263157,0.04712856932541645,1579772770810.0,27.368421052631568,3099.0
CRWV260618C00100000,100.0,4533.0,多头买 Call，看涨,8.659596336736989,CALL,8940.0,4407.0,10022463.0,0.00017046512276961358,10M-50M,2026-06-18,97.7393035888672,89.94999694824219,90.06999969482422,97.94000244140624,88.69999694824219,22.11,21.4,22.6,4862.0,0.9947510290527344,False,CRWV,17.7,0.24915254237288137,0.0865959633673699,58794801172.0,24.91525423728814,4533.0
NVDA260213C00185000,185.0,13040.0,多头买 Call，看涨,3.141684285200545,CALL,53237.0,40197.0,9845200.0,2.273709318000368e-06,5M-10M,2026-02-13,191.2350006103516,185.41000366210935,184.1000061035156,193.66000366210935,184.0,7.55,7.55,7.6,19259.0,0.4145566357421875,True,NVDA,5.07,0.48915187376725827,0.03141684285200545,4330017000000.0,48.915187376725825,13040.0
IREN260515C00040000,40.0,6216.0,多头买 Call，看涨,10.758065945835149,CALL,7524.0,1308.0,8142959.999999999,0.000715229335861533,5M-10M,2026-05-15,46.3301010131836,41.83000183105469,40.82500076293945,46.68000030517578,40.59000015258789,13.1,12.7,13.35,175.0,1.0944869494628908,True,IREN,10.75,0.21860465116279065,0.10758065945835149,11385103479.0,21.860465116279066,6216.0
NVDA260213C00190000,190.0,19234.0,多头买 Call，看涨,3.141684285200545,CALL,56536.0,37302.0,7982110.000000001,1.8434361805046033e-06,5M-10M,2026-02-13,191.2350006103516,185.41000366210935,184.1000061035156,193.66000366210935,184.0,4.15,4.1,4.2,42848.0,0.3967345483398438,True,NVDA,2.63,0.5779467680608367,0.03141684285200545,4330017000000.0,57.794676806083665,19234.0
HOOD280121C00100000,100.0,2202.0,多头买 Call，看涨,6.592609399410413,CALL,11336.0,9134.0,6594989.999999999,6.13675425936792e-05,5M-10M,2028-01-21,88.27999877929688,82.81999969482422,84.94999694824219,88.5999984741211,82.83000183105469,29.95,29.8,30.25,255.0,0.7067290069580079,False,HOOD,26.68,0.12256371814092952,0.06592609399410412,107467070071.0,12.256371814092953,2202.0
NVDA260213C00182500,182.5,6852.0,多头买 Call，看涨,3.141684285200545,CALL,54551.0,47699.0,6536807.999999999,1.5096495002213616e-06,5M-10M,2026-02-13,191.2350006103516,185.41000366210935,184.1000061035156,193.66000366210935,184.0,9.54,9.6,9.7,11138.0,0.4379939013671875,True,NVDA,6.55,0.4564885496183205,0.03141684285200545,4330017000000.0,45.64885496183205,6852.0
NVDA260209C00185000,185.0,10989.0,多头买 Call，看涨,3.141684285200545,CALL,17996.0,7007.0,6428564.999999999,1.4846512149952296e-06,5M-10M,2026-02-09,191.2350006103516,185.41000366210935,184.1000061035156,193.66000366210935,184.0,5.85,5.85,5.95,21670.0,1.0000000000000004e-05,True,NVDA,2.8,1.0892857142857142,0.03141684285200545,4330017000000.0,108.92857142857142,10989.0
