contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
INTC260618C00040000,40.0,45981.0,空头卖 Call，看跌/看不涨,-3.5729859735677145,CALL,78189.0,32208.0,36784800.0,0.00023673556072555967,10M-50M,2026-06-18,44.125,45.7599983215332,46.07500076293945,46.07500076293945,43.90999984741211,8.0,7.85,8.15,141.0,0.6728548339843752,True,INTC,9.65,-0.17098445595854925,-0.03572985973567715,155383500000.0,-17.098445595854926,45981.0
MRNA260515C00050000,50.0,18044.0,多头买 Call，看涨,4.089289531078475,CALL,25057.0,7013.0,17141800.0,0.001798991049547684,10M-50M,2026-05-15,55.4900016784668,53.310001373291016,53.5,56.5099983215332,53.40999984741211,9.5,9.25,10.2,615.0,0.7800314965820312,True,MRNA,7.7,0.23376623376623373,0.04089289531078476,9528563249.0,23.376623376623375,18044.0
TSM260320C00250000,250.0,-1604.0,空头平仓 Call，回补信号，看涨,1.7252750712484923,CALL,41.0,1645.0,15181860.0,1.0708082983618227e-05,10M-50M,2026-03-20,346.09991455078125,340.2300109863281,340.6000061035156,346.760009765625,338.3999938964844,94.65,94.85,97.45,11.0,1.2812535937499998,True,TSM,91.0,0.040109890109890176,0.017252750712484922,1417794391697.0,4.010989010989017,-1604.0
MU260918C00400000,400.0,1213.0,多头买 Call，看涨,4.112723841053826,CALL,2651.0,1438.0,14864102.000000002,8.445281951768154e-05,10M-50M,2026-09-18,459.9700012207031,441.7999877929688,452.5350036621094,460.2799987792969,445.1401062011719,122.54,121.25,124.0,36.0,0.740664214477539,True,MU,115.0,0.0655652173913044,0.04112723841053825,176004804634.0,6.5565217391304405,1213.0
ORCL260320P00200000,200.0,-2949.0,空头平仓 Put，回补，看跌信号减弱,-1.1059858242064637,PUT,3422.0,6371.0,13217418.0,1.6408711342105804e-05,10M-50M,2026-03-20,154.2449951171875,155.97000122070312,155.44000244140625,158.9199981689453,153.8000030517578,44.82,44.05,46.0,37.0,1.271488017578125,True,ORCL,44.42,0.009004952723998167,-0.011059858242064638,805512250440.0,0.9004952723998167,-2949.0
TSM260320C00280000,280.0,-1950.0,空头平仓 Call，回补信号，看涨,1.7252750712484923,CALL,93.0,2043.0,12967500.0,9.14624862105627e-06,10M-50M,2026-03-20,346.09991455078125,340.2300109863281,340.6000061035156,346.760009765625,338.3999938964844,66.5,64.85,67.3,15.0,0.7460962890625,True,TSM,61.75,0.07692307692307693,0.017252750712484922,1417794391697.0,7.6923076923076925,-1950.0
LRCX260515P00200000,200.0,-9992.0,多头平仓 Put，减仓，看跌减弱,2.0396564393830197,PUT,21383.0,31375.0,12639880.0,7.782355835090418e-05,10M-50M,2026-05-15,223.875,219.3999938964844,220.5249938964844,225.17999267578125,218.5500030517578,12.65,11.95,12.6,34.0,0.6502110174560547,False,LRCX,14.24,-0.11165730337078651,0.020396564393830197,162417142930.0,-11.165730337078651,-9992.0
MU260717P00500000,500.0,1090.0,空头卖 Put，看涨/看不跌,4.112723841053826,PUT,1165.0,75.0,10596980.0,6.020847000192012e-05,10M-50M,2026-07-17,459.9700012207031,441.7999877929688,452.5350036621094,460.2799987792969,445.1401062011719,97.22,94.5,96.9,6.0,0.6697268135070802,True,MU,103.65,-0.06203569705740479,0.04112723841053825,176004804634.0,-6.203569705740479,1090.0
TEVA260918C00030000,30.0,22616.0,多头买 Call，看涨,2.562800718188648,CALL,24705.0,2089.0,8820240.0,0.00041923787842799835,5M-10M,2026-09-18,30.21500015258789,29.459999084472656,29.6299991607666,30.295000076293945,29.489999771118164,3.9,3.8,4.15,2921.0,0.473638076171875,True,TEVA,3.65,0.0684931506849315,0.02562800718188648,21038747818.0,6.8493150684931505,22616.0
TSM260320C00290000,290.0,-1471.0,空头平仓 Call，回补信号，看涨,1.7252750712484923,CALL,1248.0,2719.0,8237600.0,5.810151350747109e-06,5M-10M,2026-03-20,346.09991455078125,340.2300109863281,340.6000061035156,346.760009765625,338.3999938964844,56.0,54.95,57.4,7.0,0.7675804492187501,True,TSM,50.97,0.09868550127525998,0.017252750712484922,1417794391697.0,9.868550127525998,-1471.0
