contractSymbol,strike,oi_change,oi_change_pct,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,price_basis_new,price_basis_old,price_source_new,price_source_old,spread_pct_new,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,spread_pct_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
MRVL260821C00260000,260.0,11617.0,4334.701492537314,多头买 Call，看涨,12.661777506736929,CALL,11885.0,268.0,90351217.5,0.001260113494877753,>50M,2026-08-21,77.775,59.775,mid,mid,0.03021536483445848,296.8299865722656,263.4700012207031,288.69000244140625,304.9599914550781,281.3599853515625,75.5,76.6,78.95,151.0,1.1557354225158691,True,MRVL,60.0,0.007528230865746597,0.30112923462986213,0.1266177750673693,71700857000.0,30.112923462986213,11617.0
MU260626P01090000,1090.0,2734.0,45566.66666666667,空头卖 Put，看涨/看不跌,9.604067267874841,PUT,2740.0,6.0,49492235.0,0.0002811982042360636,10M-50M,2026-06-26,181.025,240.45,mid,mid,0.0455738157713023,946.9901123046876,864.010009765625,938.2650146484376,962.9500122070312,916.5,236.65,176.9,185.15,2742.0,1.002202254638672,True,MU,236.65,0.044915782907049215,-0.24714077770846324,0.09604067267874841,176004804634.0,-24.714077770846323,2734.0
TSM260821C00480000,480.0,17229.0,3071.1229946524063,多头买 Call，看涨,3.063805383169178,CALL,17790.0,561.0,38549887.5,2.7190040901388036e-05,10M-50M,2026-08-21,22.375,18.725,mid,mid,0.04692737430167585,427.8900146484375,415.1700134277344,423.7699890136719,433.80999755859375,422.5400085449219,22.13,21.85,22.9,113.0,0.5327805511474608,False,TSM,19.0,0.03471295060080118,0.19492656875834438,0.03063805383169178,1417794391697.0,19.492656875834438,17229.0
MU270115C01050000,1050.0,-1469.0,-54.79298769116001,空头平仓 Call，回补信号，看涨,9.604067267874841,CALL,1212.0,2681.0,36240230.0,0.00020590477672107388,10M-50M,2027-01-15,246.7,198.35,mid,mid,0.012160518848804217,946.9901123046876,864.010009765625,938.2650146484376,962.9500122070312,916.5,243.55,245.2,248.2,32.0,0.9744875598144532,False,MU,202.5,0.025207965717166627,0.24376102848500125,0.09604067267874841,176004804634.0,24.376102848500125,-1469.0
MRVL260821C00270000,270.0,4872.0,1576.6990291262136,多头买 Call，看涨,12.661777506736929,CALL,5181.0,309.0,35139300.0,0.0004900820083642794,10M-50M,2026-08-21,72.125,56.1,mid,mid,0.0395147313691507,296.8299865722656,263.4700012207031,288.69000244140625,304.9599914550781,281.3599853515625,72.5,70.7,73.55,158.0,1.138706699066162,True,MRVL,57.4,0.053475935828877004,0.285650623885918,0.1266177750673693,71700857000.0,28.565062388591798,4872.0
MU261218C01100000,1100.0,1521.0,79.26003126628453,多头买 Call，看涨,9.604067267874841,CALL,3440.0,1919.0,32709105.0,0.00018584211418556563,10M-50M,2026-12-18,215.05,171.175,mid,mid,0.023250406882120437,946.9901123046876,864.010009765625,938.2650146484376,962.9500122070312,916.5,213.06,212.55,217.55,322.0,0.9797517893981936,False,MU,172.0,0.031838761501387564,0.25631663502263763,0.09604067267874841,176004804634.0,25.631663502263763,1521.0
SNDK270115C01700000,1700.0,496.0,119.80676328502415,多头买 Call，看涨,4.9499179932533,CALL,910.0,414.0,26201200.0,0.0018502842795786066,10M-50M,2027-01-15,528.25,489.15,mid,mid,0.029720776147657446,1636.5050048828125,1559.3199462890625,1633.5081787109375,1694.987548828125,1602.0,523.0,520.4,536.1,4.0,1.1117292948913575,False,SNDK,485.6,0.029234386180108377,0.07993458039456204,0.049499179932533,14160634822.0,7.993458039456204,496.0
MU270115C00950000,950.0,793.0,74.04295051353876,多头买 Call，看涨,9.604067267874841,CALL,1864.0,1071.0,22217877.500000004,0.00012623449425827794,10M-50M,2027-01-15,280.175,229.2,mid,mid,0.013741411617738994,946.9901123046876,864.010009765625,938.2650146484376,962.9500122070312,916.5,276.51,278.25,282.1,343.0,0.9776537268829348,False,MU,228.85,0.017888307155322837,0.2224040139616057,0.09604067267874841,176004804634.0,22.24040139616057,793.0
MU261218C00700000,700.0,523.0,11.050073948869638,多头买 Call，看涨,9.604067267874841,CALL,5256.0,4733.0,19777245.0,0.00011236764269661022,10M-50M,2026-12-18,378.15,317.225,mid,mid,0.030411212481819386,946.9901123046876,864.010009765625,938.2650146484376,962.9500122070312,916.5,375.9,372.4,383.9,9.0,1.0075504334640502,True,MU,319.11,0.01686500118212614,0.19205611159271793,0.09604067267874841,176004804634.0,19.205611159271793,523.0
NVDA260918C00255000,255.0,30775.0,532.9004329004329,多头买 Call，看涨,1.8332493393190323,CALL,36550.0,5775.0,19772937.5,4.566480339453633e-06,10M-50M,2026-09-18,6.425,6.075,mid,mid,0.02334630350194558,208.8600006103516,205.1000061035156,210.17999267578125,210.4600067138672,206.0,6.2,6.35,6.5,308.0,0.4584404742431641,False,NVDA,6.01,0.024691358024691416,0.057613168724279774,0.018332493393190322,4330017000000.0,5.761316872427978,30775.0
