contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
MSTR260417C00130000,130.0,17284.0,多头买 Call，看涨,8.341458948647103,CALL,18529.0,1245.0,34481580.0,0.00039346870149769073,10M-50M,2026-04-17,133.25999450683594,123.0,127.04499816894533,134.36500549316406,125.76000213623048,19.95,19.05,20.2,371.0,0.820192227783203,True,MSTR,14.57,0.369251887439945,0.08341458948647104,87634873800.0,36.925188743994504,17284.0
PLTR260220P00160000,160.0,-11486.0,多头平仓 Put，减仓，看跌减弱,1.7287591424024011,PUT,7032.0,18518.0,33699924.0,7.999851991541662e-05,10M-50M,2026-02-20,131.39999389648438,129.16700744628906,127.98999786376952,132.27000427246094,126.23249816894533,29.34,29.35,29.9,91.0,1.031743122558594,True,PLTR,30.95,-0.05201938610662357,0.017287591424024012,421256843697.0,-5.201938610662357,-11486.0
NVDA260220P00175000,175.0,109782.0,多头买 Put，看跌,-1.6370507619599552,PUT,202939.0,93157.0,17784684.000000004,4.107301195353275e-06,10M-50M,2026-02-20,183.87969970703125,186.94000244140625,187.46499633789065,187.47000122070312,182.17999267578125,1.62,1.62,1.63,20427.0,0.4548394360351562,False,NVDA,1.29,0.25581395348837216,-0.01637050761959955,4330017000000.0,25.581395348837216,109782.0
MSTR260220C00127000,127.0,17550.0,多头买 Call，看涨,8.341458948647103,CALL,17757.0,207.0,16672500.0,0.0001902496035773375,10M-50M,2026-02-20,133.25999450683594,123.0,127.04499816894533,134.36500549316406,125.76000213623048,9.5,8.85,9.65,6741.0,0.7236355761718749,True,MSTR,4.17,1.2781774580335732,0.08341458948647104,87634873800.0,127.81774580335733,17550.0
ASTS260320P00080000,80.0,15557.0,空头卖 Put，看涨/看不跌,1.6177341199657782,PUT,17642.0,2085.0,15245860.0,0.0008662591588964221,10M-50M,2026-03-20,83.55010223388672,82.22000122070312,82.13999938964844,84.87000274658203,80.0999984741211,9.8,9.8,10.2,108.0,1.1469769213867185,False,ASTS,11.57,-0.15298184961106306,0.01617734119965778,17599652302.0,-15.298184961106307,15557.0
MSTR260220C00130000,130.0,15360.0,多头买 Call，看涨,8.341458948647103,CALL,20413.0,5053.0,11366400.0,0.00012970179001958008,10M-50M,2026-02-20,133.25999450683594,123.0,127.04499816894533,134.36500549316406,125.76000213623048,7.4,7.0,7.3,1910.0,0.6889679541015626,True,MSTR,3.39,1.182890855457227,0.08341458948647104,87634873800.0,118.2890855457227,15360.0
COIN260220C00145000,145.0,5614.0,多头买 Call，看涨,16.372532924442336,CALL,5726.0,112.0,10863090.0,0.00013525386756220795,10M-50M,2026-02-20,164.19000244140625,141.08999633789062,153.88999938964844,165.24989318847656,146.16000366210938,19.35,18.0,19.3,280.0,0.3242255078124999,True,COIN,6.5,1.9769230769230772,0.16372532924442335,80316298497.0,197.69230769230774,5614.0
COIN260220C00152500,152.5,8108.0,多头买 Call，看涨,16.372532924442336,CALL,8334.0,226.0,10135000.0,0.0001261885842557668,10M-50M,2026-02-20,164.19000244140625,141.08999633789062,153.88999938964844,165.24989318847656,146.16000366210938,12.5,11.55,12.25,1867.0,0.398443515625,True,COIN,4.03,2.1017369727047144,0.16372532924442335,80316298497.0,210.17369727047145,8108.0
CRWV260618C00100000,100.0,4016.0,多头买 Call，看涨,3.62591570674743,CALL,39368.0,35352.0,10060080.0,0.0001711049242359023,10M-50M,2026-06-18,99.16999816894533,95.6999969482422,94.27999877929688,100.69000244140624,91.0,25.05,24.5,24.5,127.0,1.0853317218017575,False,CRWV,22.35,0.12080536912751674,0.0362591570674743,58794801172.0,12.080536912751674,4016.0
NVDA260220P00192500,192.5,10242.0,多头买 Put，看跌,-1.6370507619599552,PUT,15613.0,5371.0,9985950.0,2.306214964052104e-06,5M-10M,2026-02-20,183.87969970703125,186.94000244140625,187.46499633789065,187.47000122070312,182.17999267578125,9.75,9.85,9.95,1290.0,0.38867798828125,True,NVDA,7.25,0.3448275862068966,-0.01637050761959955,4330017000000.0,34.48275862068966,10242.0
MSTR260220C00134000,134.0,17555.0,多头买 Call，看涨,8.341458948647103,CALL,17644.0,89.0,9111045.000000002,0.00010396597387466086,5M-10M,2026-02-20,133.25999450683594,123.0,127.04499816894533,134.36500549316406,125.76000213623048,5.19,5.0,5.4,15485.0,0.7041045214843751,False,MSTR,2.18,1.3807339449541285,0.08341458948647104,87634873800.0,138.07339449541286,17555.0
PLTR260213P00145000,145.0,-6206.0,多头平仓 Put，减仓，看跌减弱,1.7287591424024011,PUT,124.0,6330.0,8874580.0,2.1066909969024202e-05,5M-10M,2026-02-13,131.39999389648438,129.16700744628906,127.98999786376952,132.27000427246094,126.23249816894533,14.3,14.55,14.8,51.0,1.8515632421875,True,PLTR,15.72,-0.09033078880407124,0.017287591424024012,421256843697.0,-9.033078880407123,-6206.0
