contractSymbol,strike,lastPrice_new,signal_type,stock_price_change_pct,option_type,volume_change_abs,volume_new,amount_threshold,amount_to_market_cap_pct,openInterest_new,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),bid,ask,impliedVolatility,inTheMoney,symbol,volume_old,lastPrice_old,openInterest_old,volume_change,volume_change_pct,option_price_change,stock_price_change,market_cap,option_price_change_pct,amount_to_market_cap
MU260213C00375000,375.0,11.25,买 Call，看涨,8.217016323572505,CALL,2401.0,6788.0,2701125.0,0.0015346882180954998,2406.0,<=5M,2026-02-13,403.9200134277344,373.25,395.3800048828125,410.05999755859375,394.7900085449219,0.0,0.0,1.0000000000000004e-05,True,MU,4387.0,10.25,561.0,2401.0,54.7298837474356,0.0975609756097561,0.08217016323572505,176004804634.0,9.75609756097561,1.5346882180954997e-05
