contractSymbol,strike,lastPrice_new,signal_type,stock_price_change_pct,option_type,volume_change_abs,volume_new,amount_threshold,amount_to_market_cap_pct,openInterest_new,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),bid,ask,impliedVolatility,inTheMoney,symbol,volume_old,lastPrice_old,openInterest_old,volume_change,volume_change_pct,option_price_change,stock_price_change,market_cap,option_price_change_pct,amount_to_market_cap
CRCL260515C00075000,75.0,29.9,卖 Call，看空/价差对冲,4.706088893147655,CALL,3048.0,3365.0,9113520.0,0.0312802589140226,1753.0,5M-10M,2026-05-15,104.2925033569336,99.6050033569336,91.5,105.8000030517578,102.5500030517578,0.0,0.0,1.0000000000000004e-05,True,CRCL,317.0,32.31,3079.0,3048.0,961.5141955835962,-0.07458991024450645,0.047060888931476544,29135052958.0,-7.458991024450645,0.000312802589140226
TSM260306P00360000,360.0,10.56,买 Put平仓/做波动率交易,1.573554541297062,PUT,2382.0,5186.0,2515392.0,0.0001774158520255714,9061.0,<=5M,2026-03-06,358.8999938964844,353.3399963378906,349.54998779296875,360.20001220703125,355.2799987792969,0.0,0.0,1.0000000000000004e-05,True,TSM,2804.0,9.5,11828.0,2382.0,84.95007132667618,0.11157894736842111,0.01573554541297062,1417794391697.0,11.157894736842112,1.7741585202557141e-06
