contractSymbol,strike,lastPrice_new,signal_type,stock_price_change_pct,option_type,volume_change_abs,volume_new,amount_threshold,amount_to_market_cap_pct,openInterest_new,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),bid,ask,impliedVolatility,inTheMoney,symbol,volume_old,lastPrice_old,openInterest_old,volume_change,volume_change_pct,option_price_change,stock_price_change,market_cap,option_price_change_pct,amount_to_market_cap
NBIS270115C00300000,300.0,60.57,买 Call平仓/做波动率交易,-1.3122811231141385,CALL,5142.0,5150.0,31145094.0,0.11978882307692308,12735.0,10M-50M,2027-01-15,268.8500061035156,272.42498779296875,276.5599975585937,280.8299865722656,263.82000732421875,59.15,62.5,1.050145130157471,False,NBIS,8.0,57.0,12735.0,5142.0,64275.0,0.06263157894736843,-0.013122811231141385,26000000000,6.2631578947368425,0.0011978882307692308
NBIS260821C00250000,250.0,24.53,卖 Call，看跌,-1.3122811231141385,CALL,4924.0,4977.0,12078572.0,0.04645604615384615,27831.0,10M-50M,2026-08-21,268.8500061035156,272.42498779296875,276.5599975585937,280.8299865722656,263.82000732421875,24.15,25.05,1.0800827246093752,True,NBIS,53.0,27.5,27831.0,4924.0,9290.566037735849,-0.10799999999999996,-0.013122811231141385,26000000000,-10.799999999999995,0.0004645604615384615
BE260918C00260000,260.0,16.47,卖 Call，看跌,-4.208272960454316,CALL,5624.0,5635.0,9262728.0,0.054486635294117645,1646.0,5M-10M,2026-09-18,232.17999267578125,242.3800048828125,241.1750030517578,244.44000244140625,229.10009765625,15.3,16.75,0.9439702868652342,False,BE,11.0,18.85,1646.0,5624.0,51127.27272727273,-0.12625994694960224,-0.042082729604543165,17000000000,-12.625994694960225,0.0005448663529411765
NBIS260821C00270000,270.0,13.12,卖 Call，看跌,-1.3122811231141385,CALL,6595.0,7336.0,8652640.0,0.03327938461538461,4867.0,5M-10M,2026-08-21,268.8500061035156,272.42498779296875,276.5599975585937,280.8299865722656,263.82000732421875,12.5,13.4,1.0751999365234377,False,NBIS,741.0,16.0,4867.0,6595.0,890.0134952766532,-0.18000000000000005,-0.013122811231141385,26000000000,-18.000000000000004,0.00033279384615384616
BE260821C00230000,230.0,11.5,卖 Call，看跌,-4.208272960454316,CALL,5988.0,6096.0,6886200.0,0.04050705882352941,18919.0,5M-10M,2026-08-21,232.17999267578125,242.3800048828125,241.1750030517578,244.44000244140625,229.10009765625,11.05,11.2,0.9270026831054688,True,BE,108.0,15.72,18919.0,5988.0,5544.444444444444,-0.26844783715012727,-0.042082729604543165,17000000000,-26.844783715012728,0.00040507058823529413
NBIS260821P00250000,250.0,5.65,买 Put，看跌,-1.3122811231141385,PUT,8812.0,9689.0,4978780.0,0.019149153846153847,5165.0,<=5M,2026-08-21,268.8500061035156,272.42498779296875,276.5599975585937,280.8299865722656,263.82000732421875,5.65,5.8,1.0776413305664063,False,NBIS,877.0,4.5,5165.0,8812.0,1004.7890535917903,0.25555555555555565,-0.013122811231141385,26000000000,25.555555555555564,0.00019149153846153847
NBIS260821C00300000,300.0,3.95,卖 Call，看跌,-1.3122811231141385,CALL,11843.0,13587.0,4677985.0,0.01799225,9512.0,<=5M,2026-08-21,268.8500061035156,272.42498779296875,276.5599975585937,280.8299865722656,263.82000732421875,3.95,4.05,1.0993697375488285,False,NBIS,1744.0,5.42,9512.0,11843.0,679.0711009174312,-0.2712177121771217,-0.013122811231141385,26000000000,-27.12177121771217,0.0001799225
MRVL260821C00240000,240.0,6.14,卖 Call，看跌,-1.0430748263813376,CALL,6983.0,10121.0,4287562.0,0.005954947222222223,13040.0,<=5M,2026-08-21,234.3300018310547,236.8000030517578,227.8000030517578,240.17999267578125,226.88999938964844,5.95,6.2,0.778200460205078,False,MRVL,3138.0,6.85,13040.0,6983.0,222.5302740599108,-0.10364963503649635,-0.010430748263813376,72000000000,-10.364963503649635,5.9549472222222224e-05
NBIS260821C00280000,280.0,9.09,卖 Call，看跌,-1.3122811231141385,CALL,4237.0,5109.0,3851433.0,0.014813203846153845,3964.0,<=5M,2026-08-21,268.8500061035156,272.42498779296875,276.5599975585937,280.8299865722656,263.82000732421875,8.85,9.4,1.0933883221435547,False,NBIS,872.0,11.3,3964.0,4237.0,485.89449541284404,-0.1955752212389381,-0.013122811231141385,26000000000,-19.55752212389381,0.00014813203846153846
MRVL260821C00250000,250.0,3.0,卖 Call，看跌,-1.0430748263813376,CALL,7287.0,10532.0,2186100.0,0.00303625,15548.0,<=5M,2026-08-21,234.3300018310547,236.8000030517578,227.8000030517578,240.17999267578125,226.88999938964844,2.91,3.2,0.7739280419921876,False,MRVL,3245.0,3.9,15548.0,7287.0,224.56086286594763,-0.23076923076923075,-0.010430748263813376,72000000000,-23.076923076923077,3.03625e-05
