contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
SHOP260515P00145000,145.0,3901.0,空头卖 Put，看涨/看不跌,2.4313363753129793,PUT,4248.0,347.0,10922800.0,5.9937535700213077e-05,10M-50M,2026-05-15,126.80999755859376,123.8000030517578,122.26000213623048,127.25,120.73600006103516,28.0,27.8,30.05,3972.0,0.7178372943115234,True,SHOP,28.0,0.0,0.024313363753129792,182236387806.0,0.0,3901.0
COIN260220P00190000,190.0,-2163.0,多头平仓 Put，减仓，看跌减弱,3.1547550520255365,PUT,268.0,2431.0,5288535.0,6.58463487357742e-05,5M-10M,2026-02-20,171.1750030517578,165.94000244140625,164.72000122070312,172.41299438476562,164.1199951171875,24.45,20.95,24.05,57.0,2.8789090527343757,True,COIN,26.71,-0.08461250467989523,0.03154755052025537,80316298497.0,-8.461250467989522,-2163.0
