contractSymbol,strike,oi_change,oi_change_pct,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,price_basis_new,price_basis_old,price_source_new,price_source_old,spread_pct_new,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,spread_pct_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
AMD260717C00470000,470.0,7773.0,870.4367301231804,多头买 Call，看涨,5.991381819631532,CALL,8666.0,893.0,31364054.999999993,0.00012063098076923074,10M-50M,2026-07-17,40.349999999999994,34.95,mid,mid,0.03469640644361831,479.5050048828125,452.3999938964844,461.6000061035156,480.0899963378906,460.8699951171875,40.0,39.65,41.05,1.0,0.5860331924438477,True,AMD,33.87,0.022889842632332024,0.15450643776824008,0.05991381819631532,260000000000,15.450643776824007,7773.0
MSFT260724C00350000,350.0,6202.0,20673.333333333332,空头卖 Call，看跌/看不涨,-1.132474372329827,CALL,6232.0,30.0,30188234.999999996,6.303661515974106e-06,10M-50M,2026-07-24,48.675,53.175,mid,mid,0.0708782742681047,392.8599853515625,397.3599853515625,395.1099853515625,396.8500061035156,388.4200134277344,52.65,46.95,50.4,6225.0,0.445745288696289,True,MSFT,53.85,0.049835448989186626,-0.08462623413258111,-0.01132474372329827,4789000000000,-8.462623413258111,6202.0
SNDK270115P01650000,1650.0,476.0,466.6666666666667,空头卖 Put，看涨/看不跌,7.56437323475969,PUT,578.0,102.0,24704400.0,0.00308805,10M-50M,2027-01-15,519.0,531.45,mid,mid,0.019267822736030827,1767.530029296875,1643.22998046875,1672.260009765625,1769.3299560546875,1665.0,522.49,514.0,524.0,506.0,1.1262975509071351,False,SNDK,522.49,0.024273214789726175,-0.023426474738921902,0.0756437323475969,8000000000,-2.3426474738921903,476.0
MSFT261120C00480000,480.0,16997.0,1072.365930599369,空头卖 Call，看跌/看不涨,-1.132474372329827,CALL,18582.0,1585.0,22351055.0,4.667165378993527e-06,10M-50M,2026-11-20,13.15,14.15,mid,mid,0.1673003802281368,392.8599853515625,397.3599853515625,395.1099853515625,396.8500061035156,388.4200134277344,14.25,12.05,14.25,2.0,0.3894409201049804,False,MSFT,14.15,0.021201413427561887,-0.0706713780918728,-0.01132474372329827,4789000000000,-7.06713780918728,16997.0
SNDK260821C01400000,1400.0,251.0,53.747323340471084,多头买 Call，看涨,7.56437323475969,CALL,718.0,467.0,12852454.999999998,0.0016065568749999998,10M-50M,2026-08-21,512.05,459.0,mid,mid,0.031442241968557806,1767.530029296875,1643.22998046875,1672.260009765625,1769.3299560546875,1665.0,483.0,504.0,520.1,258.0,1.0511064290618897,True,SNDK,483.0,0.02701525054466226,0.11557734204793019,0.0756437323475969,8000000000,11.557734204793018,251.0
AVGO271217C00410000,410.0,-1321.0,-45.64616447823082,空头平仓 Call，回补信号，看涨,2.2144804224531622,CALL,1573.0,2894.0,11941840.0,5.97092e-06,10M-50M,2027-12-17,90.4,90.125,mid,mid,0.042035398230088464,380.340087890625,372.1000061035156,372.7300109863281,380.6000061035156,370.5499877929688,90.0,88.5,92.3,2531.0,0.5482222912597658,False,AVGO,90.0,0.021636615811372967,0.0030513176144244735,0.022144804224531623,2000000000000,0.30513176144244736,-1321.0
MU280121P00900000,900.0,333.0,35.57692307692308,空头卖 Put，看涨/看不跌,3.1102827827180604,PUT,1269.0,936.0,11694127.499999998,6.15480394736842e-05,10M-50M,2028-01-21,351.17499999999995,352.15,mid,mid,0.08841745568448783,919.6199951171876,891.8800048828125,904.3699951171876,921.8699951171876,895.5,350.92,335.65,366.7,428.0,0.8177928071975707,False,MU,350.92,0.04628709356808182,-0.0027687065171092514,0.031102827827180605,190000000000,-0.2768706517109251,333.0
SNDK260626P01350000,1350.0,2765.0,1626.4705882352941,空头卖 Put，看涨/看不跌,7.56437323475969,PUT,2935.0,170.0,10963225.0,0.001370403125,10M-50M,2026-06-26,39.65,51.0,mid,mid,0.08322824716267332,1767.530029296875,1643.22998046875,1672.260009765625,1769.3299560546875,1665.0,46.0,38.0,41.3,1.0,1.3530000611877442,False,SNDK,54.0,0.0392156862745098,-0.22254901960784315,0.0756437323475969,8000000000,-22.254901960784316,2765.0
MU260918P00760000,760.0,1006.0,535.1063829787234,空头卖 Put，看涨/看不跌,3.1102827827180604,PUT,1194.0,188.0,10095210.0,5.3132684210526315e-05,10M-50M,2026-09-18,100.35,104.575,mid,mid,0.02790234180368707,919.6199951171876,891.8800048828125,904.3699951171876,921.8699951171876,895.5,99.5,98.95,101.75,1009.0,0.9729769548034668,False,MU,102.3,0.041596939995218685,-0.04040162562754012,0.031102827827180605,190000000000,-4.040162562754012,1006.0
NVDA260618P00240000,240.0,-2237.0,-75.77913279132791,多头平仓 Put，减仓，看跌减弱,1.4270036106580075,PUT,715.0,2952.0,8383157.5,1.630964494163424e-06,5M-10M,2026-06-18,37.475,39.9,mid,mid,0.041360907271514265,203.27999877929688,200.4199981689453,201.3950042724609,203.56500244140625,201.0800018310547,36.85,36.7,38.25,277.0,0.745119736328125,True,NVDA,36.85,0.03258145363408514,-0.06077694235588966,0.014270036106580076,5140000000000,-6.077694235588966,-2237.0
TSM260717P00420000,420.0,2392.0,38.095238095238095,空头卖 Put，看涨/看不跌,3.00310549248488,PUT,8671.0,6279.0,7020520.0,5.754524590163934e-06,5M-10M,2026-07-17,29.35,31.35,mid,mid,0.11243611584327089,421.1900024414063,408.9100036621094,413.2550048828125,422.239990234375,410.25,32.13,27.7,31.0,2720.0,0.5615888568115235,False,TSM,32.22,0.05422647527910695,-0.06379585326953748,0.030031054924848803,1220000000000,-6.379585326953747,2392.0
MRVL260821P00220000,220.0,3021.0,301.1964107676969,空头卖 Put，看涨/看不跌,5.040782933739788,PUT,4024.0,1003.0,6865222.500000001,9.535031250000001e-05,5M-10M,2026-08-21,22.725,24.875,mid,mid,0.0946094609460947,265.322509765625,252.58999633789065,260.5400085449219,267.3299865722656,258.8800048828125,24.73,21.65,23.8,3078.0,0.9769289416503908,False,MRVL,24.7,0.07035175879396985,-0.08643216080402004,0.050407829337397875,72000000000,-8.643216080402004,3021.0
TSLA260612P00380000,380.0,10347.0,188.05888767720828,空头卖 Put，看涨/看不跌,2.0414603683750587,PUT,15849.0,5502.0,6052995.0,4.054249832551909e-06,5M-10M,2026-06-12,5.85,6.95,mid,mid,0.03418803418803422,389.3800048828125,381.5899963378906,388.25,390.3298950195313,380.6675109863281,5.95,5.75,5.95,838.0,0.8640150317382812,False,TSLA,6.85,0.014388489208633042,-0.1582733812949641,0.020414603683750587,1493000000000,-15.82733812949641,10347.0
TSLA260612P00450000,450.0,-930.0,-50.68119891008175,多头平仓 Put，减仓，看跌减弱,2.0414603683750587,PUT,905.0,1835.0,5747400.0,3.849564634963162e-06,5M-10M,2026-06-12,61.8,68.425,mid,mid,0.03721682847896447,389.3800048828125,381.5899963378906,388.25,390.3298950195313,380.6675109863281,67.4,60.65,62.95,53.0,1.2871129394531249,True,TSLA,67.4,0.009499451954695004,-0.0968213372305444,0.020414603683750587,1493000000000,-9.68213372305444,-930.0
SNDK260618P01350000,1350.0,3089.0,616.566866267465,空头卖 Put，看涨/看不跌,7.56437323475969,PUT,3590.0,501.0,5652870.0,0.00070660875,5M-10M,2026-06-18,18.3,26.799999999999997,mid,mid,0.1420765027322405,1767.530029296875,1643.22998046875,1672.260009765625,1769.3299560546875,1665.0,18.5,17.0,19.6,1.0,1.4931665966796874,False,SNDK,28.1,0.06716417910447764,-0.31716417910447753,0.0756437323475969,8000000000,-31.716417910447753,3089.0
