contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
CRCL251114P00100000,100.0,-9865.0,空头平仓 Put，回补，看跌信号减弱,-1.758320602880172,PUT,5247.0,15112.0,14008300.0,0.00048080571606284156,10M-50M,2025-11-14,84.42890167236328,85.94000244140625,86.0199966430664,86.95999908447266,83.87999725341797,14.2,14.65,15.05,14814.0,1.0000000000000004e-05,True,CRCL,12.2,0.1639344262295082,-0.01758320602880172,29135052958.0,16.393442622950822,-9865.0
CRCL251114P00095000,95.0,-10304.0,空头平仓 Put，回补，看跌信号减弱,-1.758320602880172,PUT,3822.0,14126.0,10448256.000000002,0.0003586146218804481,10M-50M,2025-11-14,84.42890167236328,85.94000244140625,86.0199966430664,86.95999908447266,83.87999725341797,10.14,10.15,10.75,25.0,1.052739111328125,True,CRCL,7.8,0.3000000000000001,-0.01758320602880172,29135052958.0,30.00000000000001,-10304.0
NVDA251121P00185000,185.0,21269.0,多头买 Put，看跌,-2.6934990394757783,PUT,100284.0,79015.0,10315465.0,2.382315127169247e-06,10M-50M,2025-11-21,188.5800018310547,193.8000030517578,191.0399932861328,191.44000244140625,186.9499969482422,4.85,4.85,5.0,44.0,0.559574716796875,False,NVDA,4.5,0.0777777777777777,-0.02693499039475778,4330017000000.0,7.77777777777777,21269.0
NVDA251219C00205000,205.0,10553.0,空头卖 Call，看跌/看不涨,-2.6934990394757783,CALL,63554.0,53001.0,6753920.0,1.559790642854289e-06,5M-10M,2025-12-19,188.5800018310547,193.8000030517578,191.0399932861328,191.44000244140625,186.9499969482422,6.4,6.4,6.4,66.0,0.5206346765136718,False,NVDA,6.9,-0.07246376811594203,-0.02693499039475778,4330017000000.0,-7.246376811594203,10553.0
