contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
ADBE280121C00200000,200.0,3613.0,多头买 Call，看涨,3.441708182764026,CALL,20340.0,16727.0,35407400.0,0.0002347178851761702,10M-50M,2028-01-21,255.1699981689453,246.67999267578125,245.97000122070312,258.25,244.27999877929688,98.0,96.0,100.65,5.0,0.5508315180969239,True,ADBE,91.65,0.06928532460447348,0.03441708182764026,150850882000.0,6.928532460447348,3613.0
AMZN260515C00200000,200.0,4905.0,多头买 Call，看涨,1.6027637831418893,CALL,15767.0,10862.0,10177875.0,4.342218401631036e-06,10M-50M,2026-05-15,208.55999755859372,205.2700042724609,205.47000122070312,210.3600006103516,203.25,20.75,20.55,20.7,3134.0,0.418951123046875,True,AMZN,18.66,0.1120042872454448,0.016027637831418893,2343934380679.0,11.20042872454448,4905.0
CRWV260320C00115000,115.0,17378.0,多头买 Call，看涨,9.313085705551034,CALL,25514.0,8136.0,10079240.0,0.00017143080338878776,10M-50M,2026-03-20,99.3000030517578,90.83999633789062,90.88999938964844,99.36499786376952,90.6863021850586,5.8,5.6,5.95,1487.0,1.080815142822266,False,CRWV,4.02,0.4427860696517414,0.09313085705551033,58794801172.0,44.27860696517414,17378.0
AVGO260306C00350000,350.0,12078.0,空头卖 Call，看跌/看不涨,-1.4681861588915082,CALL,14122.0,2044.0,9360450.0,5.925187579477394e-06,5M-10M,2026-03-06,325.489990234375,330.3399963378906,322.7980041503906,328.30499267578125,314.45001220703125,7.75,7.65,7.8,558.0,0.7398097308349607,False,AVGO,9.7,-0.2010309278350515,-0.01468186158891508,1579772770810.0,-20.10309278350515,12078.0
TSM260417P00360000,360.0,6042.0,空头卖 Put，看涨/看不跌,4.301926612300626,PUT,7092.0,1050.0,8972370.0,6.328399979958099e-06,5M-10M,2026-04-17,385.864990234375,369.9500122070313,379.3999938964844,389.1799926757813,376.05999755859375,14.85,14.65,15.35,526.0,0.464421859741211,False,TSM,19.75,-0.24810126582278483,0.04301926612300626,1417794391697.0,-24.810126582278482,6042.0
AMD260227C00197500,197.5,4850.0,多头买 Call，看涨,8.769069022967225,CALL,5315.0,465.0,8269250.0,3.195491533584225e-05,5M-10M,2026-02-27,213.83999633789065,196.6000061035156,211.66000366210935,216.7100067138672,206.50999450683597,17.05,17.25,17.5,1283.0,0.6938507177734375,True,AMD,4.79,2.5594989561586643,0.08769069022967224,258778654648.0,255.94989561586644,4850.0
AMD260227C00195000,195.0,3885.0,多头买 Call，看涨,8.769069022967225,CALL,4539.0,654.0,7575750.0,2.9275018877831353e-05,5M-10M,2026-02-27,213.83999633789065,196.6000061035156,211.66000366210935,216.7100067138672,206.50999450683597,19.5,19.35,19.65,1291.0,0.6777375976562501,True,AMD,6.09,2.2019704433497536,0.08769069022967224,258778654648.0,220.19704433497535,3885.0
TSLA270115C00390000,390.0,829.0,多头买 Call，看涨,2.388519778723699,CALL,2081.0,1252.0,7502450.0,5.281601557714571e-06,5M-10M,2027-01-15,409.3800048828125,399.8299865722656,399.5499877929688,410.8200073242188,397.6400146484375,90.5,90.4,90.75,113.0,0.5401046966552736,True,TSLA,81.95,0.10433190970103717,0.02388519778723699,1420487690716.0,10.433190970103718,829.0
BE260618C00140000,140.0,1209.0,多头买 Call，看涨,3.5364548769356263,CALL,6783.0,5574.0,7235865.000000001,0.0004397435759723238,5M-10M,2026-06-18,166.0,160.3300018310547,157.39999389648438,173.07000732421875,154.69009399414062,59.85,57.15,59.75,36.0,1.3241610940551758,True,BE,54.25,0.10322580645161293,0.03536454876935626,16454737250.0,10.322580645161294,1209.0
TSLA270115C00430000,430.0,-974.0,空头平仓 Call，回补信号，看涨,2.388519778723699,CALL,3421.0,4395.0,7188120.0,5.060318401194179e-06,5M-10M,2027-01-15,409.3800048828125,399.8299865722656,399.5499877929688,410.8200073242188,397.6400146484375,73.8,73.1,73.4,32.0,0.5310410665893556,False,TSLA,65.74,0.12260419835716463,0.02388519778723699,1420487690716.0,12.260419835716462,-974.0
