contractSymbol,strike,oi_change,oi_change_pct,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,price_basis_new,price_basis_old,price_source_new,price_source_old,spread_pct_new,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,spread_pct_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
GOOGL260821C00415000,415.0,56568.0,6923.867809057528,多头买 Call，看涨,1.81390215928815,CALL,57385.0,817.0,54729540.0,1.3614313432835821e-05,>50M,2026-08-21,9.675,8.3,mid,mid,0.04651162790697685,369.9000854492188,363.30999755859375,367.0899963378906,372.05999755859375,366.5,9.45,9.45,9.9,45.0,0.3775697009277343,False,GOOGL,8.25,0.03614457831325288,0.16566265060240962,0.0181390215928815,4020000000000,16.566265060240962,56568.0
BE260626C00275000,275.0,21451.0,14793.793103448275,多头买 Call，看涨,8.210074761025082,CALL,21596.0,145.0,46763180.0,0.002750775294117647,10M-50M,2026-06-26,21.8,16.65,mid,mid,0.16513761467889915,274.3450012207031,253.52999877929688,261.94000244140625,280.739990234375,259.95001220703125,19.35,20.0,23.6,1.0,0.9092416302490234,False,BE,16.35,0.060060060060060066,0.30930930930930944,0.08210074761025081,17000000000,30.930930930930945,21451.0
SNDK270115C01650000,1650.0,446.0,323.18840579710144,多头买 Call，看涨,8.458587981025428,CALL,584.0,138.0,26632890.000000004,0.0033291112500000004,10M-50M,2027-01-15,597.1500000000001,549.3,mid,mid,0.02327723352591472,1780.8900146484375,1642.0,1700.5,1787.800048828125,1685.1099853515625,577.05,590.2,604.1,521.0,1.0200358751869203,True,SNDK,577.05,0.03094847988348808,0.08711086837793582,0.08458587981025427,8000000000,8.711086837793582,446.0
MRVL260918C00300000,300.0,4234.0,374.02826855123675,空头卖 Call，看跌/看不涨,-2.0148891124250228,CALL,5366.0,1132.0,26631859.999999996,0.0003698869444444444,10M-50M,2026-09-18,62.9,64.275,mid,mid,0.044515103338632706,283.0299987792969,288.8500061035156,299.760009765625,302.3699951171875,280.3500061035156,67.0,61.5,64.3,4.0,1.1762736499023436,False,MRVL,64.47,0.03345001944768559,-0.021392454297938655,-0.020148891124250227,72000000000,-2.1392454297938657,4234.0
GOOGL260717C00300000,300.0,-3668.0,-26.55085052479189,空头平仓 Call，回补信号，看涨,1.81390215928815,CALL,10147.0,13815.0,26088650.0,6.489713930348259e-06,10M-50M,2026-07-17,71.125,65.75,mid,mid,0.03585237258347995,369.9000854492188,363.30999755859375,367.0899963378906,372.05999755859375,366.5,71.07,69.85,72.4,214.0,0.4926198199462891,True,GOOGL,66.67,0.022813688212927757,0.0817490494296578,0.0181390215928815,4020000000000,8.17490494296578,-3668.0
MU260618C00930000,930.0,2201.0,374.3197278911565,多头买 Call，看涨,2.749976789049884,CALL,2789.0,588.0,20326234.999999996,0.00010698018421052629,10M-50M,2026-06-18,92.35,69.3,mid,mid,0.06063887384948575,975.385009765625,949.280029296875,988.1749877929688,989.1500244140624,966.4199829101562,92.66,89.55,95.15,101.0,1.071110601501465,True,MU,69.21,0.03030303030303022,0.3326118326118326,0.02749976789049884,190000000000,33.261183261183255,2201.0
MU280616P01060000,1060.0,431.0,2052.3809523809527,空头卖 Put，看涨/看不跌,2.749976789049884,PUT,452.0,21.0,19982237.5,0.00010516967105263158,10M-50M,2028-06-16,463.625,479.0,mid,mid,0.07667834995955773,975.385009765625,949.280029296875,988.1749877929688,989.1500244140624,966.4199829101562,474.17,445.85,481.4,600.0,0.7635559838485717,True,MU,474.17,0.037578288100208766,-0.03209812108559499,0.02749976789049884,190000000000,-3.209812108559499,431.0
MU280616P01040000,1040.0,426.0,276.62337662337666,空头卖 Put，看涨/看不跌,2.749976789049884,PUT,580.0,154.0,19150830.0,0.00010079384210526316,10M-50M,2028-06-16,449.55,465.025,mid,mid,0.07807807807807812,975.385009765625,949.280029296875,988.1749877929688,989.1500244140624,966.4199829101562,460.17,432.0,467.1,605.0,0.7645935711288452,True,MU,460.17,0.03860007526477069,-0.033277780764474955,0.02749976789049884,190000000000,-3.3277780764474953,426.0
BE260618C00260000,260.0,-7842.0,-31.885825811173458,空头平仓 Call，回补信号，看涨,8.210074761025082,CALL,16752.0,24594.0,18781590.0,0.001104799411764706,10M-50M,2026-06-18,23.95,16.675,mid,mid,0.12943632567849694,274.3450012207031,253.52999877929688,261.94000244140625,280.739990234375,259.95001220703125,23.6,22.4,25.5,30.0,0.9044199011230468,True,BE,16.0,0.10494752623688156,0.4362818590704647,0.08210074761025081,17000000000,43.62818590704647,-7842.0
MU260612C01000000,1000.0,5434.0,141.51041666666666,多头买 Call，看涨,2.749976789049884,CALL,9274.0,3840.0,18720130.0,9.8527e-05,10M-50M,2026-06-12,34.45,21.825,mid,mid,0.02612481857764872,975.385009765625,949.280029296875,988.1749877929688,989.1500244140624,966.4199829101562,34.56,34.0,34.9,540.0,1.1084639303588868,False,MU,22.0,0.01603665521191301,0.5784650630011456,0.02749976789049884,190000000000,57.84650630011456,5434.0
