contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
AMZN260116C00190000,190.0,5036.0,空头卖 Call，看跌/看不涨,-1.9670851205186919,CALL,13505.0,8469.0,28831100.0,1.2300301679797067e-05,10M-50M,2026-01-16,244.1999969482422,249.1000061035156,250.18499755859372,250.3699951171875,243.75,57.25,57.7,57.9,8.0,0.5484664294433594,True,AMZN,61.69,-0.07197276706111198,-0.01967085120518692,2343934380679.0,-7.197276706111198,5036.0
CRCL251114P00100000,100.0,13425.0,多头买 Put，看跌,-12.350841645521443,PUT,15112.0,1687.0,16378500.0,0.0005621578935727569,10M-50M,2025-11-14,85.94000244140625,98.0500030517578,93.8499984741211,95.5199966430664,85.86000061035156,12.2,12.05,12.25,14630.0,1.0000000000000004e-05,True,CRCL,6.82,0.7888563049853371,-0.12350841645521443,29135052958.0,78.88563049853371,13425.0
SMCI260116C00044000,44.0,55262.0,空头卖 Call，看跌/看不涨,-2.3441521240749457,CALL,62300.0,7038.0,12212902.0,0.0004485156104593196,10M-50M,2026-01-16,37.90999984741211,38.81999969482422,39.16999816894531,39.45000076293945,37.5724983215332,2.21,2.19,2.31,231.0,0.676761044921875,False,SMCI,2.71,-0.18450184501845018,-0.02344152124074946,27229602973.0,-18.45018450184502,55262.0
CRCL251114P00095000,95.0,12848.0,多头买 Put，看跌,-12.350841645521443,PUT,14126.0,1278.0,10021440.0,0.0003439650518036309,10M-50M,2025-11-14,85.94000244140625,98.0500030517578,93.8499984741211,95.5199966430664,85.86000061035156,7.8,7.7,8.0,14834.0,1.0000000000000004e-05,True,CRCL,4.2,0.857142857142857,-0.12350841645521443,29135052958.0,85.7142857142857,12848.0
CRWV251114P00104000,104.0,-5304.0,空头平仓 Put，回补，看跌信号减弱,-3.3487940999118377,PUT,1447.0,6751.0,9441120.0,0.00016057746283350253,5M-10M,2025-11-14,85.43000030517578,88.38999938964844,91.73999786376952,92.4499969482422,85.31999969482422,17.8,17.55,18.7,57.0,1.1796916015625,True,CRWV,15.34,0.16036505867014347,-0.03348794099911838,58794801172.0,16.03650586701435,-5304.0
CRCL251121P00100000,100.0,-6626.0,空头平仓 Put，回补，看跌信号减弱,-12.350841645521443,PUT,6405.0,13031.0,9177010.0,0.0003149817511308194,5M-10M,2025-11-21,85.94000244140625,98.0500030517578,93.8499984741211,95.5199966430664,85.86000061035156,13.85,13.15,14.05,1509.0,1.0000000000000004e-05,True,CRCL,8.43,0.6429418742586003,-0.12350841645521443,29135052958.0,64.29418742586003,-6626.0
CRCL251114P00110000,110.0,-3531.0,空头平仓 Put，回补，看跌信号减弱,-12.350841645521443,PUT,3708.0,7239.0,8033025.0,0.0002757168491020115,5M-10M,2025-11-14,85.94000244140625,98.0500030517578,93.8499984741211,95.5199966430664,85.86000061035156,22.75,21.7,22.0,2068.0,1.0000000000000004e-05,True,CRCL,13.7,0.6605839416058396,-0.12350841645521443,29135052958.0,66.05839416058396,-3531.0
BABA251205P00160000,160.0,8291.0,多头买 Put，看跌,-1.772722540136062,PUT,9691.0,1400.0,7876450.0,1.984051251923413e-05,5M-10M,2025-12-05,157.9199981689453,160.77000427246094,160.97999572753906,161.19000244140625,156.1999969482422,9.5,9.1,9.5,246.0,0.505742247314453,True,BABA,8.35,0.13772455089820365,-0.01772722540136062,396988232656.0,13.772455089820365,8291.0
TSLA260618C00455000,455.0,1012.0,空头卖 Call，看跌/看不涨,-2.051769508633805,CALL,1122.0,110.0,7043520.0,4.958522376529499e-06,5M-10M,2026-06-18,430.6000061035156,439.6199951171875,442.1099853515625,442.3290100097656,426.55999755859375,69.6,69.85,70.05,9.0,0.6015970016479494,False,TSLA,74.82,-0.0697674418604651,-0.02051769508633805,1420487690716.0,-6.97674418604651,1012.0
AMD260515C00210000,210.0,1028.0,多头买 Call，看涨,8.997141289818646,CALL,1537.0,509.0,6952364.0,2.6866064395677667e-05,5M-10M,2026-05-15,258.8900146484375,237.5200042724609,252.91000366210935,263.510009765625,250.1999969482422,67.63,68.55,69.1,19.0,0.6025735543823244,True,AMD,55.9,0.20983899821109117,0.08997141289818646,258778654648.0,20.983899821109116,1028.0
TSLA260618C00460000,460.0,1006.0,空头卖 Call，看跌/看不涨,-2.051769508633805,CALL,2319.0,1313.0,6795530.0,4.783941490246e-06,5M-10M,2026-06-18,430.6000061035156,439.6199951171875,442.1099853515625,442.3290100097656,426.55999755859375,67.55,68.05,68.3,14.0,0.6017190707397463,False,TSLA,72.94,-0.07389635316698658,-0.02051769508633805,1420487690716.0,-7.389635316698658,1006.0
ORCL251121P00290000,290.0,-936.0,空头平仓 Put，回补，看跌信号减弱,-3.8627743075864167,PUT,1452.0,2388.0,5810688.0,7.213655654306923e-06,5M-10M,2025-11-21,226.97999572753903,236.1000061035156,236.7400054931641,236.67999267578125,226.1699981689453,62.08,61.65,63.25,291.0,0.7236355761718749,True,ORCL,54.77,0.1334672265838962,-0.03862774307586417,805512250440.0,13.34672265838962,-936.0
