contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
AMZN270319P00245000,245.0,7500.0,多头买 Put，看跌,-1.201507313522778,PUT,7550.0,50.0,34237500.0,1.4606850892336818e-05,10M-50M,2027-03-19,208.0399932861328,210.57000732421875,206.5500030517578,208.1000061035156,204.8999938964844,45.65,47.5,51.5,7500.0,0.3341131042480468,True,AMZN,45.65,0.0,-0.01201507313522778,2343934380679.0,0.0,7500.0
CRM260515P00180000,180.0,34247.0,多头买 Put，看跌,-1.639347217770876,PUT,37817.0,3570.0,27637329.000000004,0.00011925731328558209,10M-50M,2026-05-15,183.1499938964844,186.20249938964844,185.3000030517578,185.38999938964844,181.5749969482422,8.07,7.8,9.05,5.0,0.4224911267089843,False,CRM,8.0,0.008750000000000036,-0.01639347217770876,231745360000.0,0.8750000000000036,34247.0
CRM260515C00190000,190.0,25881.0,空头卖 Call，看跌/看不涨,-1.639347217770876,CALL,26657.0,776.0,21093015.000000004,9.101806827977054e-05,10M-50M,2026-05-15,183.1499938964844,186.20249938964844,185.3000030517578,185.38999938964844,181.5749969482422,8.15,7.4,7.95,25988.0,0.4249325085449219,False,CRM,8.15,0.0,-0.01639347217770876,231745360000.0,0.0,25881.0
AMZN270319C00245000,245.0,7522.0,空头卖 Call，看跌/看不涨,-1.201507313522778,CALL,7568.0,46.0,15984250.0,6.819410189874693e-06,10M-50M,2027-03-19,208.0399932861328,210.57000732421875,206.5500030517578,208.1000061035156,204.8999938964844,21.25,18.0,20.6,7543.0,0.4102231829833984,False,AMZN,21.25,0.0,-0.01201507313522778,2343934380679.0,0.0,7522.0
IONQ260618P00030000,30.0,19650.0,多头买 Put，看跌,-1.5091630522649726,PUT,21873.0,2223.0,12202650.0,0.0006110109224494558,10M-50M,2026-06-18,27.40999984741211,27.82999992370605,26.799999237060547,27.52989959716797,26.739999771118164,6.21,6.05,6.45,1.0,0.92187578125,True,IONQ,5.7,0.08947368421052627,-0.015091630522649726,19971246915.0,8.947368421052628,19650.0
BE260515P00140000,140.0,4834.0,多头买 Put，看跌,-1.5520035327650825,PUT,8047.0,3213.0,11698280.0,0.0007109369066345924,10M-50M,2026-05-15,130.35499572753906,132.41000366210938,124.83999633789062,132.0800018310547,123.160400390625,24.2,25.05,28.85,8668.0,1.1722453497314451,True,BE,23.85,0.014675052410901378,-0.015520035327650825,16454737250.0,1.467505241090138,4834.0
AMD260717P00200000,200.0,-3525.0,空头平仓 Put，回补，看跌信号减弱,-1.988491413855497,PUT,8537.0,12062.0,7332000.0,2.8333094203512454e-05,5M-10M,2026-07-17,206.02999877929688,210.2100067138672,204.0500030517578,206.86990356445312,200.6199951171875,20.8,20.4,20.85,64.0,0.5380905566406251,False,AMD,18.58,0.11948331539289572,-0.01988491413855497,258778654648.0,11.948331539289573,-3525.0
TSLA260515P00380000,380.0,2185.0,多头买 Put，看跌,-4.492998070619303,PUT,12657.0,10472.0,6707950.0,4.722286608917282e-06,5M-10M,2026-05-15,364.1300048828125,381.260009765625,364.0273132324219,369.3999938964844,363.6499938964844,30.7,30.4,30.7,30.0,0.4238644039916992,True,TSLA,22.58,0.35961027457927375,-0.044929980706193036,1420487690716.0,35.96102745792737,2185.0
TSLA260515C00370000,370.0,-2764.0,多头平仓 Call，减仓，看涨减弱,-4.492998070619303,CALL,1439.0,4203.0,6080800.0,4.280783311071819e-06,5M-10M,2026-05-15,364.1300048828125,381.260009765625,364.0273132324219,369.3999938964844,363.6499938964844,22.0,22.6,22.8,1.0,0.5033008654785156,False,TSLA,30.55,-0.27986906710310966,-0.044929980706193036,1420487690716.0,-27.986906710310965,-2764.0
