contractSymbol,strike,oi_change,oi_change_pct,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,price_basis_new,price_basis_old,price_source_new,price_source_old,spread_pct_new,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,spread_pct_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
SNDK260702C01500000,1500.0,423.0,1007.1428571428571,空头卖 Call，看跌/看不涨,-1.928534761526414,CALL,465.0,42.0,23561100.0,0.0029451375,10M-50M,2026-07-02,557.0,636.45,mid,mid,0.020107719928186798,2050.389892578125,2090.7099609375,2090.5,2090.7099609375,1895.0,528.04,551.4,562.6,3.0,1.7974253292846676,True,SNDK,637.52,0.019325948621258648,-0.12483305837064976,-0.01928534761526414,8000000000,-12.483305837064975,423.0
TSM270115C00370000,370.0,1448.0,28.515163450177234,多头买 Call，看涨,5.310668251306812,CALL,6526.0,5078.0,17198620.0,1.4097229508196721e-05,10M-50M,2027-01-15,118.775,100.375,mid,mid,0.025678804462218454,455.0,432.0549926757813,437.0,456.0899963378906,431.0899963378906,116.6,117.25,120.3,9.0,0.5626722200012209,True,TSM,103.5,0.035367372353673834,0.18331257783312582,0.053106682513068125,1220000000000,18.331257783312584,1448.0
AMZN271217C00260000,260.0,3352.0,113.58861402914266,多头买 Call，看涨,3.2016832997017888,CALL,6303.0,2951.0,14824219.999999998,6.6476322869955146e-06,10M-50M,2027-12-17,44.224999999999994,37.975,mid,mid,0.014697569248162774,240.13999938964844,232.69000244140625,234.2449951171875,249.7100067138672,233.8000030517578,44.25,43.9,44.55,24.0,0.4511010700988769,False,AMZN,37.79,0.01974983541803818,0.16458196181698467,0.03201683299701789,2230000000000,16.45819618169847,3352.0
SNDK261218C01950000,1950.0,200.0,303.030303030303,空头卖 Call，看跌/看不涨,-1.928534761526414,CALL,266.0,66.0,13620000.0,0.0017025,10M-50M,2026-12-18,681.0,730.7,mid,mid,0.02643171806167401,2050.389892578125,2090.7099609375,2090.5,2090.7099609375,1895.0,707.4,672.0,690.0,200.0,1.1775782698440551,True,SNDK,860.3,0.02326536198166142,-0.06801697002873962,-0.01928534761526414,8000000000,-6.801697002873961,200.0
SNDK261218C01800000,1800.0,170.0,77.6255707762557,空头卖 Call，看跌/看不涨,-1.928534761526414,CALL,389.0,219.0,12555349.999999998,0.0015694187499999998,10M-50M,2026-12-18,738.55,793.7,mid,mid,0.02098706925732855,2050.389892578125,2090.7099609375,2090.5,2090.7099609375,1895.0,709.0,730.8,746.3,162.0,1.1774256827163696,True,SNDK,780.0,0.019654781403553007,-0.06948469194909927,-0.01928534761526414,8000000000,-6.9484691949099275,170.0
MRVL260821C00220000,220.0,-1567.0,-31.12832737385777,空头平仓 Call，回补信号，看涨,4.115909374560646,CALL,3467.0,5034.0,10894567.5,0.0001513134375,10M-50M,2026-08-21,69.525,62.349999999999994,mid,mid,0.029485796476087695,277.75,266.7699890136719,272.4302062988281,278.2699890136719,250.5200042724609,70.25,68.5,70.55,37.0,0.8692640026855469,True,MRVL,62.29,0.049719326383319995,0.11507618283881335,0.04115909374560646,72000000000,11.507618283881335,-1567.0
GLW260918C00195000,195.0,-1386.0,-15.43257989088075,空头平仓 Call，回补信号，看涨,14.629716502167383,CALL,7595.0,8981.0,10817730.0,0.00020803326923076924,10M-50M,2026-09-18,78.05,46.4,mid,mid,0.03843689942344651,255.6300048828125,223.0050048828125,226.8999938964844,258.7998962402344,215.1251983642578,76.0,76.55,79.55,645.0,0.9710085906982422,True,GLW,45.0,0.04310344827586207,0.6821120689655172,0.14629716502167384,52000000000,68.21120689655173,-1386.0
SNDK261218P01950000,1950.0,199.0,207.29166666666666,多头买 Put，看跌,-1.928534761526414,PUT,295.0,96.0,10817640.0,0.001352205,10M-50M,2026-12-18,543.6,515.7,mid,mid,0.022075055187637967,2050.389892578125,2090.7099609375,2090.5,2090.7099609375,1895.0,578.99,537.6,549.6,20.0,1.10481328332901,False,SNDK,509.24,0.03102579018809396,0.054101221640488605,-0.01928534761526414,8000000000,5.41012216404886,199.0
SNDK260717P02150000,2150.0,427.0,311.6788321167883,多头买 Put，看跌,-1.928534761526414,PUT,564.0,137.0,10640840.0,0.001330105,10M-50M,2026-07-17,249.2,223.65,mid,mid,0.023274478330658037,2050.389892578125,2090.7099609375,2090.5,2090.7099609375,1895.0,255.0,246.3,252.1,2.0,1.0245562688446048,True,SNDK,223.3,0.029957522915269343,0.11424100156494514,-0.01928534761526414,8000000000,11.424100156494514,427.0
NVDA260731P00170000,170.0,70523.0,6584.780578898226,空头卖 Put，看涨/看不跌,1.2673362368860246,PUT,71594.0,1071.0,10084789.0,1.962021206225681e-06,10M-50M,2026-07-31,1.43,1.6,mid,mid,0.027972027972028,194.97000122070312,192.52999877929688,193.78500366210935,196.1699981689453,189.8000030517578,1.44,1.41,1.45,577.0,0.4055235229492187,False,NVDA,1.61,0.025000000000000022,-0.1062500000000001,0.012673362368860245,5140000000000,-10.625000000000009,70523.0
MSFT271217C00430000,430.0,1971.0,270.74175824175825,空头卖 Call，看跌/看不涨,-1.1797179081651243,CALL,2699.0,728.0,10002825.0,2.088708498642723e-06,10M-50M,2027-12-17,50.75,51.75,mid,mid,0.029556650246305417,368.5700073242188,372.9700012207031,377.5,380.5,366.0199890136719,51.15,50.0,51.5,134.0,0.4107724938964844,False,MSFT,51.75,0.05410628019323666,-0.01932367149758454,-0.011797179081651244,4789000000000,-1.932367149758454,1971.0
TSM260717C00400000,400.0,-1653.0,-7.20449790794979,空头平仓 Call，回补信号，看涨,5.310668251306812,CALL,21291.0,22944.0,9781627.5,8.017727459016394e-06,5M-10M,2026-07-17,59.175,40.95,mid,mid,0.03464300802703852,455.0,432.0549926757813,437.0,456.0899963378906,431.0899963378906,59.4,58.15,60.2,316.0,0.5473678076171876,True,TSM,41.0,0.026862026862026895,0.44505494505494486,0.053106682513068125,1220000000000,44.50549450549449,-1653.0
NBIS260702P00285000,285.0,3508.0,99.26428975664969,空头卖 Put，看涨/看不跌,8.676650262145738,PUT,7042.0,3534.0,9524220.0,0.00036631615384615386,5M-10M,2026-07-02,27.15,48.900000000000006,mid,mid,0.05524861878453039,261.1499938964844,240.3000030517578,248.8950042724609,263.79998779296875,234.55999755859372,29.7,26.4,27.9,13.0,1.0092822973632811,True,NBIS,45.98,0.053169734151329265,-0.44478527607361973,0.08676650262145738,26000000000,-44.478527607361976,3508.0
AMD260731P00400000,400.0,15946.0,2852.593917710197,空头卖 Put，看涨/看不跌,3.4337920468004053,PUT,16505.0,559.0,9487870.0,3.649180769230769e-05,5M-10M,2026-07-31,5.95,8.1,mid,mid,0.08403361344537814,539.489990234375,521.5800170898438,522.8300170898438,542.1900024414062,495.3500061035156,5.9,5.7,6.2,369.0,0.8096942858886718,False,AMD,8.0,0.09876543209876541,-0.26543209876543206,0.03433792046800405,260000000000,-26.543209876543205,15946.0
