contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
MU260213P00395000,395.0,-5690.0,多头平仓 Put，减仓，看跌减弱,7.08104291380611,PUT,4721.0,10411.0,14566400.0,8.276137705610176e-05,10M-50M,2026-02-13,399.6799926757813,373.25,395.3800048828125,410.05999755859375,394.7900085449219,25.6,0.0,0.0,10930.0,0.0312596875,False,MU,26.2,-0.022900763358778546,0.0708104291380611,176004804634.0,-2.2900763358778544,-5690.0
TSM270115C00450000,450.0,2894.0,多头买 Call，看涨,4.277736856565439,CALL,7510.0,4616.0,10273700.0,7.246255211732855e-06,10M-50M,2027-01-15,377.60009765625,362.1099853515625,370.0750122070313,378.0999145507813,369.5499877929688,35.5,0.0,0.0,5031.0,0.0312596875,False,TSM,35.1,0.011396011396011355,0.04277736856565439,1417794391697.0,1.1396011396011354,2894.0
