contractSymbol,strike,oi_change,signal_type,stock_price_change_pct,option_type,openInterest_new,openInterest_old,amount_threshold,amount_to_market_cap,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),lastPrice_new,bid,ask,volume,impliedVolatility,inTheMoney,symbol,lastPrice_old,option_price_change,stock_price_change,market_cap,option_price_change_pct,oi_change_abs
AMZN260515C00190000,190.0,5473.0,多头买 Call，看涨,1.7333363678495763,CALL,28680.0,23207.0,18931107.0,8.076636938324171e-06,10M-50M,2026-05-15,225.0850067138672,221.25,225.23199462890625,225.8800048828125,223.2700042724609,34.59,0.0,0.0,5690.0,1.0000000000000004e-05,True,AMZN,33.7,0.02640949554896144,0.017333363678495764,2343934380679.0,2.640949554896144,5473.0
MU260501C00430000,430.0,8831.0,多头买 Call，看涨,1.9533785538406572,CALL,10137.0,1306.0,16911365.0,9.608467811527641e-05,10M-50M,2026-05-01,414.6749877929688,406.7300109863281,407.6099853515625,415.1000061035156,407.6099853515625,19.15,0.0,0.0,10220.0,0.0312596875,False,MU,18.14,0.05567805953693484,0.01953378553840657,176004804634.0,5.567805953693484,8831.0
INTC260618C00050000,50.0,-11226.0,空头平仓 Call，回补信号，看涨,1.9677690117035171,CALL,59470.0,70696.0,13695719.999999998,8.814140497543174e-05,10M-50M,2026-06-18,60.11000061035156,58.95000076293945,58.435001373291016,60.30500030517578,58.400001525878906,12.2,0.0,0.0,14969.0,1.0000000000000004e-05,True,INTC,11.73,0.04006820119352079,0.01967769011703517,155383500000.0,4.006820119352079,-11226.0
MU260618C00450000,450.0,4126.0,多头买 Call，看涨,1.9533785538406572,CALL,8565.0,4439.0,13380618.0,7.602416324841156e-05,10M-50M,2026-06-18,414.6749877929688,406.7300109863281,407.6099853515625,415.1000061035156,407.6099853515625,32.43,0.0,0.0,5420.0,0.0312596875,False,MU,31.8,0.01981132075471695,0.01953378553840657,176004804634.0,1.9811320754716948,4126.0
BE260618C00150000,150.0,4730.0,多头买 Call，看涨,5.880752901405451,CALL,9087.0,4357.0,12179750.0,0.0007401971733094674,10M-50M,2026-06-18,155.3800048828125,146.75,146.8800048828125,156.3000030517578,145.52999877929688,25.75,0.0,0.0,6310.0,1.0000000000000004e-05,True,BE,24.77,0.03956398869600325,0.05880752901405451,16454737250.0,3.956398869600325,4730.0
