contractSymbol,strike,lastPrice_new,signal_type,stock_price_change_pct,option_type,volume_change_abs,volume_new,amount_threshold,amount_to_market_cap_pct,openInterest_new,amount_tier,expiry_date,股票价格(new),股票价格(old),股票价格(new open),股票价格(new high),股票价格(new low),bid,ask,impliedVolatility,inTheMoney,symbol,volume_old,lastPrice_old,openInterest_old,volume_change,volume_change_pct,option_price_change,stock_price_change,market_cap,option_price_change_pct,amount_to_market_cap
META260923C00750000,750.0,9.99,买 Call，看涨,1.2500280948810105,CALL,18323.0,41753.0,18304677.0,0.0009796952387075,3636.0,10M-50M,2026-09-23,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,9.7,10.0,0.4173642248535155,True,META,23430.0,4.05,3636.0,18323.0,78.20315834400341,1.4666666666666668,0.012500280948810106,1868405222031.0,146.66666666666669,9.796952387075e-06
META260923C00755000,755.0,6.1,买 Call，看涨,1.2500280948810105,CALL,17355.0,37355.0,10586550.0,0.0005666088852230981,2113.0,10M-50M,2026-09-23,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,5.95,6.1,0.3537662280273437,True,META,20000.0,2.3,2113.0,17355.0,86.775,1.6521739130434783,0.012500280948810106,1868405222031.0,165.2173913043478,5.666088852230981e-06
META260925C00750000,750.0,20.75,买 Call，看涨,1.2500280948810105,CALL,4044.0,10411.0,8391300.0,0.00044911563621506374,9745.0,5M-10M,2026-09-25,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,20.6,20.75,0.6428868719482423,True,META,6367.0,14.6,9745.0,4044.0,63.514999214700794,0.4212328767123288,0.012500280948810106,1868405222031.0,42.12328767123288,4.491156362150637e-06
META260923C00760000,760.0,3.65,买 Call，看涨,1.2500280948810105,CALL,20803.0,55717.0,7593095.0,0.00040639444326462165,3527.0,5M-10M,2026-09-23,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,3.6,3.65,0.3419255261230468,False,META,34914.0,1.5,3527.0,20803.0,59.583548146875174,1.4333333333333333,0.012500280948810106,1868405222031.0,143.33333333333334,4.063944432646216e-06
META260923C00745000,745.0,13.3,买 Call，看涨,1.2500280948810105,CALL,4479.0,12398.0,5957070.0,0.0003188317999627793,2804.0,5M-10M,2026-09-23,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,12.8,13.0,0.3791565991210937,True,META,7919.0,5.94,2804.0,4479.0,56.560171738855914,1.239057239057239,0.012500280948810106,1868405222031.0,123.9057239057239,3.1883179996277927e-06
META260923C00747500,747.5,10.98,买 Call，看涨,1.2500280948810105,CALL,4836.0,10300.0,5309928.0,0.0002841957374871809,1147.0,5M-10M,2026-09-23,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,10.75,11.2,0.3829407409667968,True,META,5464.0,4.75,1147.0,4836.0,88.50658857979502,1.3115789473684212,0.012500280948810106,1868405222031.0,131.1578947368421,2.841957374871809e-06
META261016C00800000,800.0,20.2,买 Call，看涨,1.2500280948810105,CALL,2120.0,3948.0,4282400.0,0.00022920081519280553,15623.0,<=5M,2026-10-16,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,20.15,20.3,0.4822439471435547,False,META,1828.0,15.92,15623.0,2120.0,115.97374179431073,0.2688442211055276,0.012500280948810106,1868405222031.0,26.88442211055276,2.2920081519280553e-06
META260923C00740000,740.0,18.0,买 Call，看涨,1.2500280948810105,CALL,2243.0,5348.0,4037400.0,0.00021608802803554854,2787.0,<=5M,2026-09-23,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,16.75,17.4,0.4148007739257812,True,META,3105.0,9.01,2787.0,2243.0,72.23832528180354,0.997780244173141,0.012500280948810106,1868405222031.0,99.7780244173141,2.1608802803554853e-06
META260925C00800000,800.0,4.75,买 Call，看涨,1.2500280948810105,CALL,8181.0,19600.0,3885975.0,0.0002079835227486602,5482.0,<=5M,2026-09-25,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,4.75,4.8,0.6860993304443359,False,META,11419.0,2.87,5482.0,8181.0,71.64375164200017,0.6550522648083623,0.012500280948810106,1868405222031.0,65.50522648083623,2.079835227486602e-06
META260923C00765000,765.0,2.09,买 Call，看涨,1.2500280948810105,CALL,16596.0,39965.0,3468564.0,0.0001856430264217304,2669.0,<=5M,2026-09-23,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,2.04,2.12,0.3452213916015625,False,META,23369.0,0.92,2669.0,16596.0,71.01715948478754,1.2717391304347825,0.012500280948810106,1868405222031.0,127.17391304347825,1.856430264217304e-06
META260925C00745000,745.0,23.9,买 Call，看涨,1.2500280948810105,CALL,1412.0,3111.0,3374679.9999999995,0.0001806182063830695,1996.0,<=5M,2026-09-25,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,23.15,23.5,0.6361120373535156,True,META,1699.0,16.6,1996.0,1412.0,83.10771041789287,0.4397590361445781,0.012500280948810106,1868405222031.0,43.97590361445781,1.806182063830695e-06
META260925C00760000,760.0,16.0,买 Call，看涨,1.2500280948810105,CALL,1693.0,7167.0,2708800.0,0.000144979256537052,3240.0,<=5M,2026-09-25,756.1199951171875,746.7849731445312,747.9500122070312,763.9000244140625,739.510009765625,16.0,16.25,0.6584506811523438,False,META,5474.0,10.4,3240.0,1693.0,30.92802338326635,0.5384615384615384,0.012500280948810106,1868405222031.0,53.84615384615385,1.4497925653705203e-06
