symbol,Date,Open,High,Low,Close,Volume
AA,2025-09-30,33.46500015258789,33.46500015258789,31.989999771118164,32.369998931884766,6202637
AAL,2025-09-30,11.430000305175781,11.460000038146973,11.069999694824219,11.135100364685059,69851460
AAPL,2025-09-30,254.8249969482422,255.91900634765625,253.11000061035156,253.2689971923828,18374079
ABEV,2025-09-30,2.2799999713897705,2.2850000858306885,2.2200000286102295,2.2249999046325684,34604690
ACHR,2025-09-30,9.520000457763672,9.670000076293945,9.170000076293945,9.515000343322754,30483284
ACN,2025-09-30,246.58999633789062,252.08999633789062,246.0500030517578,247.9250030517578,5006046
ADM,2025-09-30,60.20000076293945,60.56999969482422,59.93000030517578,60.08000183105469,1161795
ADT,2025-09-30,8.779999732971191,8.774999618530273,8.65999984741211,8.680000305175781,2007431
AEO,2025-09-30,17.15999984741211,17.520000457763672,16.600000381469727,16.84000015258789,4767900
AES,2025-09-30,13.119999885559082,13.265000343322754,12.970000267028809,13.039999961853027,3354502
AFRM,2025-09-30,76.47000122070312,76.58499908447266,70.66000366210938,71.97250366210938,8055882
AG,2025-09-30,11.819999694824219,12.6899995803833,11.600000381469727,12.085000038146973,20833529
AGNC,2025-09-30,9.734999656677246,9.789999961853027,9.680000305175781,9.786499977111816,12023250
AI,2025-09-30,17.280000686645508,17.53499984741211,16.920000076293945,17.094999313354492,3755535
AMAT,2025-09-30,204.0500030517578,210.27000427246094,202.8800048828125,204.81509399414062,7354983
AMCR,2025-09-30,8.100000381469727,8.178099632263184,8.100000381469727,8.145000457763672,10308196
AMD,2025-09-30,160.77000427246094,162.27999877929688,159.3300018310547,160.80499267578125,21302149
AMZN,2025-09-30,222.0500030517578,222.22999572753906,217.88999938964844,219.17999267578125,28366102
APA,2025-09-30,23.9950008392334,24.25,23.614999771118164,23.920000076293945,3229582
APH,2025-09-30,121.4000015258789,123.41000366210938,121.30999755859375,122.62999725341797,3357043
APLD,2025-09-30,22.5,23.549999237060547,22.073999404907227,23.00309944152832,21226788
APP,2025-09-30,712.0,718.22998046875,699.219970703125,713.1699829101562,5133674
AR,2025-09-30,33.400001525878906,34.43000030517578,33.150001525878906,33.52000045776367,2275224
ASTS,2025-09-30,48.56999969482422,49.459999084472656,47.5,48.94499969482422,4184325
AUR,2025-09-30,5.5,5.534999847412109,5.349999904632568,5.400000095367432,7187594
AVGO,2025-09-30,330.0,331.04998779296875,324.6099853515625,327.1600036621094,11350355
AVTR,2025-09-30,11.800000190734863,12.425000190734863,11.65999984741211,12.295000076293945,7342168
B,2025-09-30,32.68000030517578,33.51300048828125,32.599998474121094,32.73500061035156,19705189
