symbol,Date,Open,High,Low,Close,Volume
NVDA,2026-04-30,209.93899536132812,210.3000030517578,208.63999938964844,208.72999572753906,7098826
MSFT,2026-04-30,410.7875061035156,413.7200012207031,410.0199890136719,410.70001220703125,4283690
AAPL,2026-04-30,270.5,270.88751220703125,269.1600036621094,269.239990234375,1787230
GOOGL,2026-04-30,374.1600036621094,376.2900085449219,372.5111083984375,375.0899963378906,7012055
AMZN,2026-04-30,273.0400085449219,273.8699951171875,268.0199890136719,268.3299865722656,7695120
AVGO,2026-04-30,415.5199890136719,417.4599914550781,413.0,415.75,1169252
TSLA,2026-04-30,372.07000732421875,373.04998779296875,369.82000732421875,371.0199890136719,1980740
TSM,2026-04-30,392.9100036621094,398.75,396.40008544921875,396.40008544921875,899786
ORCL,2026-04-30,164.0399932861328,162.41000366210938,160.69000244140625,160.7899932861328,814388
NFLX,2026-04-30,91.33999633789062,91.55999755859375,90.7699966430664,91.55999755859375,3190589
PLTR,2026-04-30,138.47500610351562,138.77000427246094,137.10000610351562,138.14999389648438,2829999
BABA,2026-04-30,131.9499969482422,130.27000427246094,129.5500030517578,130.27000427246094,338283
BAC,2026-04-30,52.43000030517578,52.58000183105469,52.150001525878906,52.529998779296875,1001822
UNH,2026-04-30,366.0,369.56500244140625,365.9277038574219,366.3869934082031,231263
AMD,2026-04-30,341.3550109863281,341.489990234375,334.28009033203125,335.239990234375,3275560
CRM,2026-04-30,179.1999969482422,178.6934051513672,175.07009887695312,175.0800018310547,629305
APP,2026-04-30,445.0,447.7049865722656,443.0,445.5,82687
PDD,2026-04-30,97.55000305175781,98.30000305175781,97.19999694824219,98.125,246110
QCOM,2026-04-30,171.86000061035156,172.0,164.6999969482422,166.09170532226562,5452809
SHOP,2026-04-30,120.93000030517578,122.58000183105469,120.55000305175781,121.69999694824219,193819
ANET,2026-04-30,166.10000610351562,172.47000122070312,170.4600067138672,170.52499389648438,287558
MU,2026-04-30,529.739990234375,535.5,528.8900756835938,529.625,3248935
