symbol,Date,Open,High,Low,Close,Volume
NVDA,2026-03-25,177.10000610351562,179.83999633789062,176.86000061035156,178.85499572753906,21751003
MSFT,2026-03-25,376.9200134277344,377.05999755859375,373.510009765625,374.0899963378906,3635419
AAPL,2026-03-25,254.02000427246094,254.97999572753906,253.1699981689453,253.20989990234375,2407901
GOOGL,2026-03-25,293.44000244140625,296.0,292.239990234375,293.19000244140625,3711178
AMZN,2026-03-25,211.6199951171875,213.07000732421875,211.22000122070312,212.2100067138672,4760260
AVGO,2026-03-25,323.17999267578125,323.8399963378906,318.06500244140625,322.0502014160156,2436518
TSLA,2026-03-25,389.989990234375,396.2200012207031,389.2799987792969,393.4194030761719,8464769
TSM,2026-03-25,346.0,348.79998779296875,345.2300109863281,348.3999938964844,1441017
ORCL,2026-03-25,149.22500610351562,149.8300018310547,148.47000122070312,148.96499633789062,2316396
NFLX,2026-03-25,91.73500061035156,92.4000015258789,91.2699966430664,91.55000305175781,2745677
PLTR,2026-03-25,157.3000030517578,160.27000427246094,157.07000732421875,159.2899932861328,6436427
BABA,2026-03-25,129.47999572753906,129.88900756835938,128.83999633789062,129.24000549316406,3276642
BAC,2026-03-25,48.52000045776367,49.11000061035156,48.52000045776367,48.849998474121094,3255358
UNH,2026-03-25,275.0,276.0799865722656,270.92999267578125,271.42999267578125,634135
AMD,2026-03-25,211.5050048828125,218.67999267578125,211.5050048828125,216.36000061035156,8635098
CRM,2026-03-25,185.6999969482422,187.38499450683594,184.89999389648438,185.49000549316406,1020404
APP,2026-03-25,442.44000244140625,444.8800048828125,436.05999755859375,442.7449951171875,309743
PDD,2026-03-25,100.91999816894531,101.93000030517578,98.9000015258789,101.33999633789062,4040908
QCOM,2026-03-25,130.16000366210938,131.9250030517578,130.16000366210938,131.47999572753906,707626
SHOP,2026-03-25,120.0,121.2699966430664,119.06999969482422,120.3499984741211,869565
ANET,2026-03-25,133.2100067138672,134.19000244140625,132.35000610351562,132.7100067138672,544819
MU,2026-03-25,382.760009765625,387.0,371.3810119628906,377.94000244140625,13925207
ISRG,2026-03-25,474.4599914550781,480.17999267578125,473.3599853515625,473.3599853515625,92922
INTC,2026-03-25,45.84000015258789,46.595001220703125,45.66999816894531,45.86000061035156,16684636
ADBE,2026-03-25,241.1999969482422,243.50999450683594,238.50100708007812,239.02999877929688,527392
PFE,2026-03-25,27.18000030517578,27.260000228881836,27.065000534057617,27.065000534057617,2643730
CRWD,2026-03-25,398.9800109863281,400.32000732421875,393.0,395.0400085449219,358818
SE,2026-03-25,80.18000030517578,82.0,79.94000244140625,81.55999755859375,519550
HOOD,2026-03-25,71.81999969482422,74.52999877929688,71.81999969482422,73.19499969482422,6040247
RBLX,2026-03-25,56.59000015258789,57.96500015258789,56.52000045776367,57.4900016784668,799235
DELL,2026-03-25,177.75999450683594,184.49000549316406,177.6199951171875,182.73500061035156,2503969
COIN,2026-03-25,184.57899475097656,190.7100067138672,184.57899475097656,188.02000427246094,2010724
SNOW,2026-03-25,165.36000061035156,165.42999267578125,162.56700134277344,163.13999938964844,406104
NU,2026-03-25,14.630000114440918,14.6899995803833,14.5,14.555000305175781,2333210
