symbol,Date,Open,High,Low,Close,Volume
NVDA,2026-08-25,211.02499389648438,214.72909545898438,210.11000061035156,213.0500030517578,103178605
MSFT,2026-08-25,485.56500244140625,492.43499755859375,484.29998779296875,491.7099914550781,17582726
AAPL,2026-08-25,310.93499755859375,313.5799865722656,308.2099914550781,309.8999938964844,23585977
GOOGL,2026-08-25,349.375,350.1600036621094,345.6099853515625,346.9599914550781,14549399
AMZN,2026-08-25,262.6000061035156,263.87188720703125,259.8299865722656,261.05999755859375,21516486
AVGO,2026-08-25,360.9949951171875,362.989990234375,355.32000732421875,356.739990234375,17445654
TSLA,2026-08-25,349.6300048828125,357.0,349.2002868652344,350.25,29172444
TSM,2026-08-25,414.5849914550781,419.7695007324219,414.0299987792969,417.3800048828125,6189829
BABA,2026-08-25,117.94000244140625,119.47000122070312,117.33000183105469,119.47000122070312,14805147
UNH,2026-08-25,397.79998779296875,399.0299987792969,395.6199951171875,396.6300048828125,2140545
AMD,2026-08-25,474.6000061035156,481.5,469.07000732421875,479.17999267578125,18453948
QCOM,2026-08-25,160.33999633789062,161.7899932861328,159.0800018310547,160.55999755859375,7637164
MU,2026-08-25,928.9749755859375,946.6209716796875,916.2999877929688,932.969970703125,18658139
INTC,2026-08-25,89.9000015258789,90.18000030517578,87.29000091552734,87.4800033569336,79284462
DELL,2026-08-25,442.8900146484375,457.989990234375,441.70001220703125,451.0199890136719,3454767
MRVL,2026-08-25,237.35499572753906,246.69500732421875,235.92999267578125,240.3800048828125,19368592
NBIS,2026-08-25,217.9600067138672,223.44000244140625,213.5500030517578,221.97000122070312,12843678
RKLB,2026-08-25,69.8949966430664,70.0,66.4800033569336,66.91000366210938,14557477
BE,2026-08-25,213.5449981689453,218.52999877929688,208.32000732421875,217.6199951171875,13060574
OKLO,2026-08-25,40.7599983215332,44.849998474121094,40.060001373291016,44.2599983215332,11932327
ONDS,2026-08-25,8.300000190734863,8.329999923706055,8.164999961853027,8.239999771118164,41055821
GLW,2026-08-25,150.80999755859375,150.80999755859375,146.25,147.17999267578125,5256379
COHR,2026-08-25,287.1499938964844,291.7099914550781,281.32000732421875,288.4100036621094,4317562
LITE,2026-08-25,858.0999755859375,887.3599853515625,841.0999755859375,885.5650024414062,3142914
SNDK,2026-08-25,1533.68994140625,1564.9864501953125,1467.010009765625,1480.77001953125,8533609
