symbol,Date,Open,High,Low,Close,Volume
NVDA,2026-08-12,221.0399932861328,222.67999267578125,220.1999969482422,222.62869262695312,15508739
MSFT,2026-08-12,500.239990234375,501.5,495.7799987792969,496.2250061035156,3076654
AAPL,2026-08-12,305.1300048828125,305.6600036621094,302.17999267578125,303.2200012207031,3793618
GOOGL,2026-08-12,346.0,346.4800109863281,342.20001220703125,343.6700134277344,3150004
AMZN,2026-08-12,273.2049865722656,273.4599914550781,270.11968994140625,271.45001220703125,3112045
AVGO,2026-08-12,426.2550048828125,426.5,417.760009765625,422.3299865722656,1613221
TSLA,2026-08-12,335.0,335.5,328.9800109863281,329.92999267578125,3770224
TSM,2026-08-12,432.6499938964844,433.2799987792969,427.0199890136719,430.9800109863281,1644744
BABA,2026-08-12,125.33000183105469,125.69000244140625,124.77999877929688,125.1500015258789,1615925
UNH,2026-08-12,400.9800109863281,406.2699890136719,400.6499938964844,405.3487854003906,277565
AMD,2026-08-12,488.79998779296875,488.79998779296875,480.8800048828125,486.80999755859375,3449778
QCOM,2026-08-12,166.88900756835938,166.94000244140625,164.38999938964844,164.89999389648438,669911
MU,2026-08-12,912.9400024414062,927.7498779296875,899.5399780273438,927.719970703125,7670104
INTC,2026-08-12,101.33000183105469,103.1500015258789,100.41000366210938,102.2499008178711,29767605
DELL,2026-08-12,459.2749938964844,465.260009765625,455.0,463.5249938964844,643486
MRVL,2026-08-12,225.41000366210938,226.8800048828125,220.75999450683594,223.7050018310547,4936489
NBIS,2026-08-12,226.0,231.9499969482422,216.11000061035156,230.0841064453125,16259764
RKLB,2026-08-12,80.16000366210938,81.70999908447266,78.06999969482422,81.47000122070312,3830287
BE,2026-08-12,236.7100067138672,249.99000549316406,235.91000366210938,242.5850067138672,5222283
OKLO,2026-08-12,47.91999816894531,48.150001525878906,45.95000076293945,46.900001525878906,1276999
ONDS,2026-08-12,9.930000305175781,9.989999771118164,9.649999618530273,9.819999694824219,11779863
GLW,2026-08-12,168.8000030517578,169.9199981689453,164.2100067138672,166.90499877929688,1479075
COHR,2026-08-12,358.1400146484375,359.54998779296875,338.7900085449219,344.6099853515625,2240144
LITE,2026-08-12,900.0,918.8900146484375,836.3099975585938,876.77001953125,2518597
SNDK,2026-08-12,1359.0050048828125,1364.5400390625,1308.531005859375,1363.7249755859375,2698771
