symbol,Date,Open,High,Low,Close,Volume
AA,2026-02-09,59.349998474121094,62.25,58.66999816894531,61.83000183105469,2782902
AAL,2026-02-09,15.300000190734863,15.327500343322754,15.0600004196167,15.154999732971191,16839043
AAPL,2026-02-09,277.9049987792969,278.20001220703125,271.70001220703125,272.0299987792969,17878176
ABEV,2026-02-09,2.9200000762939453,2.950000047683716,2.882499933242798,2.9398999214172363,12222359
ACHR,2026-02-09,7.230000019073486,7.46999979019165,7.130000114440918,7.420000076293945,14572714
ACN,2026-02-09,235.58999633789062,236.9199981689453,231.86000061035156,234.30999755859375,2034501
ADBE,2026-02-09,267.989990234375,269.20001220703125,262.9490051269531,268.8399963378906,2578196
ADM,2026-02-09,66.33999633789062,66.66000366210938,65.50499725341797,66.62999725341797,857858
ADT,2026-02-09,8.010000228881836,8.125,7.949999809265137,8.095000267028809,7679075
AEO,2026-02-09,23.709999084472656,23.8700008392334,23.2637996673584,23.459999084472656,1457749
AES,2026-02-09,15.979999542236328,16.149999618530273,15.850000381469727,16.05500030517578,3167087
AFRM,2026-02-09,57.0,58.650001525878906,55.54999923706055,57.83000183105469,3304087
AG,2026-02-09,22.459999084472656,23.8799991607666,22.23740005493164,23.8799991607666,10383053
AGNC,2026-02-09,11.40999984741211,11.449999809265137,11.234999656677246,11.375,9954687
AI,2026-02-09,11.399999618530273,11.680000305175781,10.970000267028809,11.669899940490723,3945774
AMAT,2026-02-09,316.8500061035156,328.7699890136719,316.4100036621094,327.8949890136719,2696146
AMC,2026-02-09,1.440000057220459,1.4500000476837158,1.3300000429153442,1.3650000095367432,22494532
AMCR,2026-02-09,47.72999954223633,48.064998626708984,47.099998474121094,47.790000915527344,1591185
AMD,2026-02-09,206.80499267578125,216.77999877929688,204.14999389648438,216.1199951171875,22173326
AMZN,2026-02-09,209.0,212.80999755859375,203.35000610351562,210.0897979736328,55098453
ANET,2026-02-09,138.27999877929688,141.6699981689453,136.05499267578125,141.0050048828125,2932450
APA,2026-02-09,27.459999084472656,27.899999618530273,27.274999618530273,27.7549991607666,2233547
APH,2026-02-09,137.1699981689453,144.52999877929688,136.67999267578125,144.15989685058594,3839809
APLD,2026-02-09,34.18000030517578,39.349998474121094,34.18000030517578,38.490501403808594,22928939
APP,2026-02-09,421.3399963378906,467.6000061035156,419.5201110839844,466.8800048828125,6307157
AR,2026-02-09,33.41999816894531,34.654998779296875,33.29999923706055,34.53499984741211,1972101
ASTS,2026-02-09,100.50499725341797,108.33999633789062,98.7300033569336,103.30000305175781,7476023
AUR,2026-02-09,4.258999824523926,4.349999904632568,4.180600166320801,4.335000038146973,6305730
AVGO,2026-02-09,330.7699890136719,352.3399963378906,330.6499938964844,349.5199890136719,16988303
AVTR,2026-02-09,11.119999885559082,11.279999732971191,10.975000381469727,11.25,3472416
B,2026-02-09,45.68000030517578,46.58000183105469,45.63999938964844,46.220001220703125,5412905
BA,2026-02-09,242.0,245.0,240.52000427246094,243.91000366210938,2095316
BABA,2026-02-09,161.88999938964844,165.02999877929688,160.88999938964844,162.9199981689453,3859791
BAC,2026-02-09,56.38999938964844,56.69499969482422,56.18000030517578,56.474998474121094,14104079
BAX,2026-02-09,21.489999771118164,21.6200008392334,21.100000381469727,21.405000686645508,3075190
BB,2026-02-09,3.4600000381469727,3.484999895095825,3.424999952316284,3.4649999141693115,2118125
BBAI,2026-02-09,4.559999942779541,4.849999904632568,4.550099849700928,4.849999904632568,29905894
BBD,2026-02-09,3.9100000858306885,4.039999961853027,3.9049999713897705,4.039999961853027,20498857
BBWI,2026-02-09,22.75,23.075000762939453,22.549999237060547,22.795000076293945,929902
BCS,2026-02-09,25.8799991607666,26.78499984741211,25.8799991607666,26.704999923706055,4486363
BE,2026-02-09,145.0,156.99989318847656,141.3800048828125,153.4499969482422,6775535
BKR,2026-02-09,59.20000076293945,59.689998626708984,58.75,59.560001373291016,2581794
BMNR,2026-02-09,19.399999618530273,21.05500030517578,19.34000015258789,20.930700302124023,26308275
BMY,2026-02-09,61.369998931884766,61.630001068115234,60.61000061035156,61.040000915527344,5313995
BP,2026-02-09,38.904998779296875,39.255001068115234,38.869998931884766,39.20500183105469,3511986
BSX,2026-02-09,75.61000061035156,75.75,74.12999725341797,74.95999908447266,8470159
BTG,2026-02-09,5.099999904632568,5.429999828338623,5.099999904632568,5.429100036621094,18848158
BULL,2026-02-09,6.489999771118164,6.789899826049805,6.385000228881836,6.775000095367432,4349916
C,2026-02-09,122.19000244140625,124.76000213623047,121.69290161132812,124.5999984741211,5402790
CAG,2026-02-09,19.350000381469727,19.469999313354492,19.0,19.084999084472656,3816543
CARR,2026-02-09,63.709999084472656,64.58999633789062,63.290000915527344,64.42539978027344,2052621
CCL,2026-02-09,33.470001220703125,33.619998931884766,33.0,33.13859939575195,8801947
CDE,2026-02-09,21.860000610351562,23.010000228881836,21.6299991607666,22.96500015258789,14383385
CELH,2026-02-09,49.04999923706055,49.5,47.5099983215332,48.23500061035156,2433520
CHWY,2026-02-09,27.700000762939453,27.729999542236328,26.93000030517578,27.434999465942383,2166639
CIFR,2026-02-09,15.399999618530273,16.844999313354492,15.0,16.793699264526367,23465960
CLF,2026-02-09,13.100000381469727,13.255000114440918,11.024999618530273,12.164299964904785,36112774
CLSK,2026-02-09,9.614999771118164,10.260000228881836,9.614999771118164,10.056400299072266,19272409
CMCSA,2026-02-09,31.102500915527344,31.5177001953125,30.760000228881836,31.46500015258789,9149041
CMG,2026-02-09,39.22999954223633,39.720001220703125,38.660701751708984,39.61000061035156,8095702
CNC,2026-02-09,38.42499923706055,38.880001068115234,37.709999084472656,38.57500076293945,3354800
CNH,2026-02-09,12.34000015258789,12.4399995803833,12.244999885559082,12.324999809265137,2654021
CNP,2026-02-09,40.029998779296875,40.21500015258789,39.720001220703125,40.03499984741211,4083739
CNQ,2026-02-09,39.099998474121094,39.650001525878906,39.099998474121094,39.48500061035156,3008654
CNXC,2026-02-09,39.65999984741211,39.79999923706055,37.689998626708984,38.57500076293945,417388
COIN,2026-02-09,160.02999877929688,166.66290283203125,159.00999450683594,165.6699981689453,5910717
COLD,2026-02-09,12.649999618530273,12.885000228881836,12.510000228881836,12.885000228881836,981237
COMP,2026-02-09,12.270000457763672,12.734999656677246,11.984999656677246,12.725000381469727,6808994
COP,2026-02-09,107.5999984741211,108.73999786376953,107.06999969482422,108.43499755859375,2043019
CORZ,2026-02-09,16.59000015258789,18.28499984741211,16.510000228881836,17.899999618530273,7047700
CPB,2026-02-09,28.829999923706055,28.93000030517578,28.40999984741211,28.600000381469727,1163133
CPNG,2026-02-09,17.729999542236328,18.655000686645508,17.709999084472656,18.46500015258789,11866253
CPRT,2026-02-09,40.31999969482422,40.40999984741211,39.939998626708984,40.29010009765625,1872404
CRCL,2026-02-09,56.33000183105469,59.79999923706055,55.760101318359375,59.560001373291016,6152518
CRGY,2026-02-09,10.149999618530273,10.34000015258789,10.0600004196167,10.335000038146973,1306447
CRM,2026-02-09,189.3000030517578,194.97999572753906,185.72999572753906,194.0,5031860
CRNX,2026-02-09,45.27000045776367,46.025001525878906,44.20000076293945,45.72999954223633,325993
CRSP,2026-02-09,48.310001373291016,49.2400016784668,47.375,49.07500076293945,597415
CRWD,2026-02-09,396.18499755859375,405.09991455078125,386.25439453125,404.44989013671875,1392363
CRWV,2026-02-09,90.06999969482422,97.73999786376953,88.69999694824219,95.95240020751953,14660384
CSCO,2026-02-09,84.55500030517578,86.93499755859375,84.55500030517578,86.65499877929688,9769568
CSX,2026-02-09,40.25,40.7400016784668,39.935001373291016,40.7400016784668,3701996
CTRA,2026-02-09,30.440000534057617,30.850000381469727,30.440000534057617,30.594999313354492,2894433
CVE,2026-02-09,20.6299991607666,21.03499984741211,20.56999969482422,21.010000228881836,4131460
CVX,2026-02-09,181.00999450683594,182.41000366210938,179.96499633789062,182.25,3979159
CZR,2026-02-09,20.549999237060547,20.915000915527344,20.459999084472656,20.739999771118164,1756984
DAL,2026-02-09,75.19999694824219,75.72000122070312,74.5,75.25,3508533
DELL,2026-02-09,120.30000305175781,121.83999633789062,117.8595962524414,120.6500015258789,1823271
DIS,2026-02-09,108.69000244140625,108.91999816894531,107.18000030517578,107.77999877929688,3316333
DKNG,2026-02-09,26.850000381469727,27.540000915527344,26.709999084472656,27.299999237060547,4966053
DNN,2026-02-09,3.7100000381469727,3.940000057220459,3.6700000762939453,3.9200000762939453,19910922
DOC,2026-02-09,16.81999969482422,16.899999618530273,16.594999313354492,16.7549991607666,1656130
DOW,2026-02-09,31.5,32.33000183105469,31.020000457763672,32.33000183105469,3339204
DVN,2026-02-09,43.65999984741211,44.0099983215332,43.375,43.83000183105469,3932278
DXCM,2026-02-09,69.01000213623047,70.06999969482422,67.98500061035156,70.06999969482422,1289253
EA,2026-02-09,200.00999450683594,202.02000427246094,199.97000122070312,201.82000732421875,1161048
EBAY,2026-02-09,86.30000305175781,87.16999816894531,85.91999816894531,87.06500244140625,1540444
ELAN,2026-02-09,25.0,25.09000015258789,24.604999542236328,24.84000015258789,962591
EMR,2026-02-09,157.52999877929688,161.02499389648438,157.0850067138672,160.2100067138672,1189318
ENPH,2026-02-09,50.38999938964844,50.87990188598633,47.56999969482422,48.9900016784668,3214967
EOSE,2026-02-09,12.569999694824219,13.149999618530273,12.029999732971191,13.114999771118164,11258457
EQT,2026-02-09,55.560001373291016,56.73500061035156,55.150001525878906,56.33000183105469,2873211
EQX,2026-02-09,14.75,15.4399995803833,14.6899995803833,15.399999618530273,3088960
ERIC,2026-02-09,11.1899995803833,11.274999618530273,11.170000076293945,11.274999618530273,2666056
ET,2026-02-09,17.799999237060547,18.03499984741211,17.780000686645508,18.024999618530273,5125189
EXC,2026-02-09,44.09000015258789,44.19499969482422,43.665000915527344,43.834999084472656,2472444
EXK,2026-02-09,11.670000076293945,12.15999984741211,11.449999809265137,12.159000396728516,4562713
EXTR,2026-02-09,15.199999809265137,15.401000022888184,15.069999694824219,15.324999809265137,410368
F,2026-02-09,13.75,13.770000457763672,13.529999732971191,13.675000190734863,31406535
FCX,2026-02-09,61.35499954223633,64.16999816894531,61.310001373291016,63.70500183105469,7437966
FE,2026-02-09,46.5,46.84000015258789,46.34000015258789,46.66999816894531,1677705
FHN,2026-02-09,26.0,26.389999389648438,25.93400001525879,26.30500030517578,2089934
FIG,2026-02-09,21.540000915527344,22.100000381469727,20.950000762939453,22.06999969482422,3563215
FLNC,2026-02-09,19.170000076293945,20.719999313354492,18.285900115966797,20.1299991607666,4187649
FNB,2026-02-09,18.780000686645508,19.135000228881836,18.780000686645508,19.045000076293945,1752003
FOX,2026-02-09,58.29999923706055,59.279998779296875,58.040000915527344,58.09000015258789,552105
FSM,2026-02-09,10.670000076293945,11.022100448608398,10.489999771118164,11.010000228881836,2344963
GAP,2026-02-09,28.760000228881836,28.989999771118164,27.530000686645508,27.834999084472656,3394581
GFS,2026-02-09,42.90999984741211,43.380001068115234,42.6150016784668,43.20000076293945,1561713
GGB,2026-02-09,4.239999771118164,4.284999847412109,4.239999771118164,4.27810001373291,18654054
GILD,2026-02-09,152.42999267578125,152.75,150.19500732421875,151.11000061035156,2883808
GIS,2026-02-09,47.939998626708984,48.26649856567383,47.22999954223633,47.60499954223633,1890619
GLXY,2026-02-09,19.299999237060547,21.540000915527344,19.18000030517578,21.350000381469727,5331174
GM,2026-02-09,82.2699966430664,82.36000061035156,80.58000183105469,81.83999633789062,4733878
GME,2026-02-09,24.885000228881836,24.969999313354492,24.200000762939453,24.350000381469727,3157473
GOOG,2026-02-09,321.239990234375,327.739990234375,317.70001220703125,326.55499267578125,15245408
GOOGL,2026-02-09,320.92999267578125,327.70001220703125,317.260009765625,326.510009765625,21912742
GRAB,2026-02-09,4.309999942779541,4.324999809265137,4.210000038146973,4.275000095367432,24750098
GS,2026-02-09,929.0,946.5,927.1099853515625,944.25,987781
GT,2026-02-09,10.543999671936035,10.619999885559082,10.390000343322754,10.425000190734863,3804098
HAL,2026-02-09,34.939998626708984,35.130001068115234,34.59000015258789,34.84000015258789,2910767
HBAN,2026-02-09,19.139999389648438,19.260000228881836,19.040000915527344,19.075000762939453,5958689
HBM,2026-02-09,24.950000762939453,25.90999984741211,24.860000610351562,25.78499984741211,1722338
HIMS,2026-02-09,17.829999923706055,18.375,16.350000381469727,18.344999313354492,89125383
HL,2026-02-09,23.360000610351562,23.899999618530273,23.131000518798828,23.684999465942383,9228828
HLN,2026-02-09,10.920000076293945,10.954999923706055,10.774999618530273,10.78499984741211,5517311
HMY,2026-02-09,20.780000686645508,21.485000610351562,20.75,21.364999771118164,2130237
HOOD,2026-02-09,84.94999694824219,88.45999908447266,82.83000183105469,87.87300109863281,24647127
HPE,2026-02-09,23.40999984741211,24.065000534057617,23.299999237060547,23.975000381469727,4662998
HPQ,2026-02-09,19.389999389648438,19.6200008392334,19.139999389648438,19.315000534057617,5583700
HST,2026-02-09,19.329999923706055,19.510000228881836,19.209999084472656,19.510000228881836,1490337
HTZ,2026-02-09,5.300000190734863,5.360000133514404,5.144999980926514,5.224999904632568,1407848
HUT,2026-02-09,52.86000061035156,56.93000030517578,52.18000030517578,56.38999938964844,3043072
IAG,2026-02-09,19.479999542236328,21.05500030517578,19.43000030517578,20.940000534057617,4867835
IBM,2026-02-09,295.9100036621094,296.0,291.4200134277344,293.875,1722670
IBRX,2026-02-09,6.039999961853027,6.559800148010254,5.820099830627441,6.5,10791791
INFY,2026-02-09,16.600000381469727,16.5575008392334,16.239999771118164,16.375,4438495
INTC,2026-02-09,49.560001373291016,50.93669891357422,47.59000015258789,50.869998931884766,59867177
IONQ,2026-02-09,34.67499923706055,35.63999938964844,33.65999984741211,35.397300720214844,9902101
IOT,2026-02-09,25.149999618530273,26.56999969482422,24.889999389648438,26.34000015258789,4908935
IQ,2026-02-09,1.9800000190734863,1.98989999294281,1.940000057220459,1.9550000429153442,1580167
IREN,2026-02-09,40.82500076293945,45.619998931884766,40.59000015258789,45.364498138427734,26773714
ISRG,2026-02-09,485.1300048828125,493.5400085449219,484.07000732421875,491.447509765625,881014
ITUB,2026-02-09,9.050000190734863,9.279999732971191,9.045000076293945,9.244999885559082,11225180
